factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4
0.01742897 -0.03190796 -0.8807627 1.312404
0.04166906 -0.07083967 -0.8845339 1.240871
0.07167954 -0.0271558 -0.9136888 1.277487
-0.03974768 -0.02770825 -0.9022527 1.373636
0.06345664 -0.03260664 -0.9794131 1.365246
0.06140475 -0.04911934 -1.100325 1.236967
0.05083748 -0.02875288 -1.033703 1.339918
0.07274566 -0.04954263 -1.031178 1.358479
0.01148548 -0.02014498 -1.101946 1.289341
0.0572497 -0.008588053 -1.023565 1.254882
0.03115719 -0.06706257 -0.994933 1.30216
0.01169335 0.005846441 -1.052665 1.236358
0.03396575 -0.03902012 -0.9327293 1.188032
0.07022624 -0.05120233 -0.8821781 1.019554
0.05772728 0.01621589 -0.8399473 1.057633
0.04940995 -0.03675117 -0.7736452 1.095611
0.006256597 0.007537463 -0.9932842 1.114329
0.02537383 -0.0542711 -1.014775 1.14475
0.02669178 -0.1043046 -1.09385 1.184986
0.01420175 -0.05143219 -1.131112 1.279385
0.07595025 -0.03214531 -1.053858 1.252487
0.02341586 -0.02720362 -0.9609854 1.433718
0.07389717 0.01225911 -1.00706 1.537828
0.01893038 -0.08826853 -1.196238 1.620049
-0.006869431 -0.09580796 -1.096323 1.77881
0.05767362 0.007956205 -1.126938 1.902725
-0.01859724 -0.05218438 -1.18741 1.926444
0.003306543 -0.04819585 -1.296003 2.020116
0.0699976 -0.08172798 -1.433497 1.971244
0.02208249 -0.1068223 -1.370157 1.900626
0.06391667 -0.04323567 -1.387722 1.822669
0.002901527 -0.005629938 -1.43427 1.818423
0.002422651 -0.01332345 -1.334155 1.705903
0.02593674 -0.1072809 -1.363955 1.533244
0.04802459 -0.08780647 -1.278321 1.554715
0.02733602 -0.07770148 -1.302043 1.510767
0.05901776 -0.008856184 -1.192671 1.482898
0.02609351 -0.03890179 -1.173542 1.395986
0.03856973 -0.06194797 -1.046475 1.375592
0.05834269 -0.07790668 -0.9231962 1.487294
0.004380729 -0.08827667 -0.8193374 1.591432
0.07314958 -0.05651422 -0.6199935 1.660731
0.005226679 -0.1069304 -0.6439365 1.656258
0.05601217 -0.03591908 -0.672352 1.730036
0.01735468 -0.07698329 -0.6495987 1.678054
0.001948356 -0.03217446 -0.7435477 1.637063
0.0601627 -0.02297195 -0.6461953 1.600418
0.06657552 -0.0950134 -0.6004832 1.744464
0.07587034 -0.005559873 -0.5084423 1.776701
0.007911738 -0.02532569 -0.3504724 1.638837
0.01108686 -0.07769349 -0.2661891 1.621216
0.04659308 -0.03919773 -0.3060756 1.675886
0.01095564 -0.02492846 -0.1379761 1.515064
0.02037166 -0.05456623 -0.1458265 1.48329
0.05286992 -0.01100094 -0.02476496 1.437327
0.002563143 -0.1270492 -0.1444175 1.368431
0.07693114 -0.07155001 -0.03567306 1.542344
0.03828843 -0.08379617 -0.04096292 1.518013
0.0003955528 -0.04485629 0.01843172 1.568226
0.007083597 -0.05342782 0.04417305 1.620856
0.04357547 -0.03563547 0.03839106 1.535225
0.078837 -0.01803007 -0.001260832 1.352853
0.03425891 -0.1006568 0.04165491 1.318207
0.04136294 -0.08224149 0.05439939 1.266324
0.05986174 -0.01196652 0.1039757 1.32728
0.07267752 -0.05554278 0.134153 1.352816
0.03572181 0.0006826661 0.211755 1.354018
0.08012949 -0.03972365 0.2451361 1.41487
0.07044494 -0.01635038 0.229854 1.198932
0.0639515 -0.0492445 0.2223944 1.172164
0.1069389 -0.003827444 0.2771586 1.158803
0.07206818 -0.03644179 0.2999819 1.122169
0.03874714 -0.03991902 0.1280991 0.9410106
0.08427798 -0.0222297 0.1353166 1.014528
0.03437374 -0.08635363 0.1529504 1.005817
0.0667275 0.003168738 0.2790125 1.139962
0.01348091 -0.08280792 0.2233168 1.091529
0.05726643 -0.07353881 0.1210303 0.9257853
0.06586671 -0.03985154 0.1694336 0.9852341
0.06807374 -0.03440814 0.1435252 1.109806
0.05820867 -0.03875165 0.0894641 1.222306
0.04925094 -0.05104862 0.06499483 1.337464
0.01692784 -0.02545191 0.03717704 1.377116
0.004126192 -0.06452382 -0.04840395 1.188539
0.03488049 -0.01589295 -0.05777682 1.257124
0.03565547 -0.01716875 -0.04080709 1.394727
0.01495707 -0.05822259 0.03604368 1.247263
0.07756997 -0.07547485 0.04530808 1.137284
0.07799821 0.03333165 0.106776 1.104332
0.06588802 -0.005381438 0.1111131 1.149856
0.05982276 -0.1116324 0.005394332 1.239385
0.1046147 -0.05026327 0.1033662 1.303327
0.02715473 -0.04527084 0.09860774 1.393061
0.109093 0.01853297 -0.03210617 1.27806
0.09926831 -0.006076394 -0.06748801 1.314701
0.03462905 -0.1021128 0.0327806 1.093247
0.04324442 -0.03334907 -0.1770465 1.038827
0.005563775 -0.0772598 -0.188875 1.243418
0.1152728 -0.02014366 0.07838542 1.123094
0.01963468 -0.003075565 0.1818605 1.110081
-0.01086995 -0.09522966 0.2307774 1.223726
0.01297052 -0.08328275 0.2755092 1.081356
0.06374618 -0.006190613 0.3204749 1.043498
0.0272943 -0.005448772 0.3252313 1.100853
0.01142565 -0.01340481 0.1107214 0.8575548
0.03426828 -0.09344474 0.06748179 0.9291181
0.07686363 0.0001216847 -0.007682974 0.839482
0.0946596 0.01273222 0.03746634 1.009592
0.0667872 -0.05791869 0.008243621 0.8792029
0.03252972 -0.007929504 0.04285229 1.026782
0.03942351 -0.04239786 0.1477661 1.011032
0.05765799 -0.04256639 0.193767 1.100594
0.02190431 -0.08432649 0.171366 1.302111
0.06794433 -0.02666091 0.09708462 1.165688
0.04319595 0.02314247 0.09651305 1.219798
0.09387325 -0.02833285 0.0292676 1.381301
0.0313581 -0.03293642 -0.1895802 1.328029
0.0417885 -0.07399632 -0.1938584 1.190967
0.004865026 -0.05611348 -0.2295123 1.234881
0.05514939 -0.07049988 -0.2509115 1.274429
0.04163265 -0.056567 -0.1675418 1.226054
0.07982813 -0.07244105 -0.2747925 1.090003
0.06110007 -0.03195598 -0.2516427 1.161371
0.05183724 -0.1163558 -0.1684016 1.09122
0.0399478 -0.06921695 -0.05428708 1.007373
0.03243001 -0.0177829 -0.0174533 0.9338023
0.07000984 -0.01048264 0.04506684 0.9018217
0.08358877 -0.009175895 -0.06832072 0.9736639
0.07345341 -0.03155725 -0.1286034 0.9227108
0.0460554 -0.07296369 -0.1230665 0.9410949
0.04683135 -0.04257863 -0.01905524 0.9514212
0.05813455 -0.005010042 -0.04442333 0.9830956
0.003600626 -0.02921539 0.005539581 0.9301572
0.04468063 -0.07797525 0.08310062 0.9106605
0.05836772 -0.03325226 0.1471209 0.8509658
0.08553938 0.00144621 0.2578152 0.8033094
0.01720982 0.03782997 0.2152473 0.9314538
0.03651512 -0.04063167 0.2532086 0.7866895
0.06847416 -0.009096517 0.3150423 0.8358883
-0.004801477 -0.07779848 0.3926313 0.6929337
0.0796515 -0.04238875 0.599719 0.8485277
0.02061388 -0.08803276 0.74454 0.8080927
0.0346562 -0.03282967 0.6832805 0.9594283
0.1156825 -0.04177717 0.5354239 0.8256334
0.07178364 -0.08143858 0.3430985 0.6572802
0.07123208 -0.08305487 0.4015951 0.6995896
0.07828915 -0.01967241 0.3466517 0.7195622
0.08083954 -0.04157816 0.1882319 0.7182777
0.06829861 -0.06333271 0.1396633 0.8478102
0.03106233 0.01319398 0.08604035 0.6376818
0.01961064 -0.0146246 -0.2671874 0.7349003
0.08552157 -0.02575288 -0.2249258 0.7292421
0.0424021 -0.05303103 -0.3427566 0.4728942
0.03276971 -0.09310521 -0.4425464 0.3732288
0.01156269 -0.05398456 -0.4839714 0.3328482
0.04024924 -0.08675158 -0.4263354 0.2944833
-0.060673 -0.1077809 -0.4721294 0.3986633
0.009414389 -0.09749631 -0.5704164 0.4464046
0.00905959 -0.08385291 -0.4969927 0.5678945
0.05411279 -0.09532217 -0.5242283 0.7768451
0.01641727 -0.06271381 -0.5754438 0.800236
0.04193664 -0.07744984 -0.4198881 0.8521645
0.07484583 -0.01112265 -0.4613359 0.942582
0.03344648 -0.03866243 -0.4457982 1.087071
0.09082545 -0.02063532 -0.3515501 1.135224
0.09092955 0.01882523 -0.4471099 0.9601791
0.02321009 -0.03578244 -0.5550835 0.846035
0.1160223 -0.05674358 -0.7014829 1.035734
0.0863874 -0.05142654 -0.628157 1.179074
0.01281735 -0.1094536 -0.5337138 1.130943
0.06921399 -0.04619436 -0.583645 1.154177
0.01249388 -0.03404073 -0.5907251 1.280475
0.07806618 -0.05318227 -0.5354401 1.207188
0.05667552 0.02197634 -0.403191 1.15351
-0.01061435 -0.06490689 -0.2797653 1.028702
0.02077349 0.01924121 -0.2306721 1.049352
0.0484568 -0.04226243 -0.2807364 0.9532218
0.03807502 -0.05307419 -0.2119084 0.817155
-0.01695413 -0.01402073 -0.1774777 0.6774608
0.01670399 -0.1053783 -0.2106522 0.8194039
0.0008898176 -0.07090079 -0.2033707 0.730275
0.04921911 -0.03388558 -0.140648 0.6968901
0.01560311 -0.09259041 -0.1203429 0.7889867
0.07504344 -0.03791802 -0.2909045 0.7894433
0.0197124 -0.09903655 -0.1284999 0.7247593
-0.0202567 -0.06242773 -0.1015399 0.8287653
0.04916978 -0.1128111 -0.008961366 0.9736828
0.05133763 -0.05321905 -0.02740329 1.049261
0.0413975 -0.01510173 -0.04437085 1.046792
0.03501979 -0.03790587 -0.03833784 1.057893
0.05318929 -0.03062686 0.002747219 1.042759
0.08744903 -0.02521999 -0.06079508 1.121531
0.02986541 -0.0128681 -0.06908247 1.144245
0.01468296 -0.07734865 -0.1233727 1.169427
0.03705643 0.007477689 -0.09190211 1.224403
0.01347112 -0.06237213 -0.1174567 1.237888
0.01635343 -0.04446188 -0.2020626 1.035379
0.0387827 0.006197872 -0.2445556 1.244376
0.05350155 -0.003832899 -0.2462477 1.260277
0.07611369 -0.01220984 -0.2372467 1.355366
0.08239416 0.004802558 -0.2504822 1.331245
0.02097773 -0.1258551 -0.3636334 1.345252
0.04518661 -0.02926494 -0.4353839 1.213326
0.02804751 -0.07656654 -0.5461219 1.127209
0.01290274 -0.07414284 -0.4939455 1.137523
0.1338676 -0.009872056 -0.6484498 1.023995
0.03339902 0.04321554 -0.7265151 0.9552716
-0.00815939 -0.05921822 -0.7275178 0.7869415
0.05691256 -0.05047396 -0.7870575 0.6197414
0.09150119 -0.02091118 -0.6723951 0.6562097
0.05239935 -0.006636026 -0.7065041 0.6984407
0.1195382 0.03146475 -0.6325569 0.4986497
0.07141031 0.01153784 -0.6255359 0.4443042
0.004500892 -0.07044644 -0.8062518 0.443605
0.05506078 -0.05078299 -0.7055048 0.6390253
-0.03373771 -0.08079728 -0.7169639 0.6800399
0.00582185 -0.06720815 -0.6484115 0.6894277
-0.01299403 -0.07613416 -0.6974877 0.7416336
0.03543861 -0.115945 -0.7426875 0.8699931
0.0268152 0.003326176 -0.6594035 0.8814571
0.001912705 -0.0961007 -0.7466157 0.8309345
0.07552938 -0.03921831 -0.8006977 0.8256827
0.05199497 -0.09267873 -0.7735308 0.6781305
0.05946872 -0.04763164 -0.7471071 0.5648843
0.06011472 -0.01274047 -0.7299572 0.5936908
0.04939688 -0.05451129 -0.6137131 0.5288584
0.06302932 -0.04684669 -0.656126 0.4628966
0.05398836 -0.01883113 -0.6911073 0.6005586
0.06916678 -0.04988228 -0.6591715 0.5280583
0.06889347 0.003530128 -0.8533258 0.4435698
0.0540953 -0.06754879 -0.7796669 0.3395364
0.07095567 0.01101187 -0.7729177 0.5488651
0.05730238 -0.0755471 -0.8172388 0.4826646
0.0665494 -0.0751825 -0.9070543 0.4880616
0.06988051 -0.05779196 -0.9561816 0.4093057
0.08240569 -0.02201345 -0.974542 0.3835366
0.0684463 -0.0005371656 -0.9151881 0.3069794
0.022484 -0.02306895 -0.9588757 0.3480061
0.02864451 -0.08446847 -1.049176 0.4576793
0.03380681 -0.07249497 -1.042484 0.5495943
0.09121073 -0.08406424 -1.025761 0.5574393
0.08358211 -0.05984134 -0.9573249 0.6393185
0.05876129 -0.02835841 -0.9337012 0.6540024
0.1103036 -0.03372476 -0.9063211 0.5518307
0.05135307 -0.04007437 -1.029719 0.592691
0.06876709 -0.05235248 -0.8913281 0.5736136
0.04007856 -0.05403117 -0.9852655 0.4973733
0.02012744 -0.02691776 -1.007122 0.4838653
0.0007740004 -0.03182149 -0.9886602 0.5064375
0.02244217 -0.03815458 -0.9854249 0.3573248
0.0233198 0.02224769 -1.031212 0.4327713
0.09532521 0.001555894 -1.040849 0.5295649
0.05253456 -0.03538821 -1.013629 0.3907682
0.0533239 -0.05611596 -1.047961 0.3358161
0.05676192 -0.03566836 -0.9423393 0.2427786
0.0634777 -0.05735391 -0.8650274 0.3386143
0.03788165 -0.1024942 -0.9370937 0.5316778
-0.00334185 -0.08832399 -1.138005 0.434552
0.0255612 -0.05152315 -1.084922 0.2769778
0.02248885 -0.06762 -1.091415 0.1540227
0.04632056 -0.06090529 -1.018359 0.09039852
0.02483967 -0.05764456 -0.9607898 0.01053497
0.04145739 -0.03873914 -1.010474 0.1922498
0.03259575 -0.06283478 -1.110257 0.07215806
0.08365556 -0.06638866 -1.181672 0.1323891
0.08491231 -0.102689 -1.222095 0.001736338
0.03750874 -0.04859805 -1.282627 -0.1101536
0.005683254 -0.02835648 -1.108238 0.01879931
0.03877979 -0.07227678 -0.9962967 -0.01514837
0.0008731572 -0.0399006 -1.073563 -0.07221069
0.03835981 -0.06744013 -1.123267 -0.2151409
0.004085859 -0.04357227 -1.124808 -0.3758813
0.03161526 -0.06610037 -0.9578163 -0.3873426
0.04859069 -0.03964074 -0.9231199 -0.4187094
0.05001926 -0.0422643 -0.9802386 -0.5532786
0.006123031 -0.09076418 -1.113842 -0.6954082
0.06012691 -0.004465075 -1.019008 -0.5094378
0.06068601 -0.08226804 -0.9919585 -0.7409417
0.04998457 -0.05180561 -1.006846 -0.7027566
0.0151966 0.004382729 -0.9147302 -0.5533925
0.09528558 -0.005963182 -0.9350112 -0.5659816
0.06785963 -0.001623048 -0.8902801 -0.4254722
-0.02455731 -0.03148423 -0.7697178 -0.4821318
0.0384791 -0.06492584 -0.6395842 -0.421681
0.05188836 -0.05929728 -0.5762744 -0.3026782
0.09681114 0.0001268937 -0.4334739 -0.2372175
0.01990813 -0.03525647 -0.2361432 -0.2238048
0.06305471 -0.05810888 -0.174365 -0.1175299
0.03793724 -0.03035477 -0.1851239 -0.0636062
0.04980763 -0.05541143 -0.09816205 -0.0487262
0.06940738 -0.09205092 -0.05459857 -0.06930793
0.07035292 -0.07406596 -0.07480583 -0.1260707
0.03830548 0.02164372 -0.2318053 0.1302474
0.04816383 -0.0389249 -0.2713149 0.1576582
0.06862825 -0.06151317 -0.338453 0.3085738
0.02814364 -0.02853287 -0.4441099 0.2496942
0.05143837 -0.008905327 -0.5463627 0.1876806
-0.004199171 -0.02401841 -0.4893848 0.1186434
0.06906151 -0.01137623 -0.4641324 0.2737074
0.0544019 -0.04764215 -0.4202614 0.1315927
0.086765 -0.03071734 -0.5287482 0.3416634
0.09136079 -0.05600689 -0.5100494 0.347643
0.05796632 -0.07748994 -0.4797883 0.3751963
0.0522598 -0.06220126 -0.448039 0.4114288
0.08240287 -0.01154076 -0.2511196 0.420159
0.05901194 -0.03751629 -0.2521015 0.389963
0.05147941 0.008397916 -0.3216694 0.2033521
0.06236565 -0.0218966 -0.2553775 0.1594176
0.1138508 0.01173391 -0.2701901 0.05938903
0.09326809 0.03215496 -0.246947 -0.1899029
0.1098019 -0.02199125 -0.3429665 -0.257986
0.1102112 -0.01944786 -0.298457 -0.2800012
0.1300154 -0.06896846 -0.2880351 -0.3814518
0.07146145 -0.01000747 -0.4022178 -0.4967583
0.06535246 -0.03360464 -0.3188957 -0.607753
0.0004927853 0.002179352 -0.2542547 -0.6574058
0.09568517 -0.05727293 -0.309388 -0.6812788
0.05476136 0.01570711 -0.3673457 -0.6645938
0.04207235 0.000482126 -0.5202609 -0.6170811
0.1473552 -0.02455262 -0.6574382 -0.6283847
0.04474696 -0.03132749 -0.6077948 -0.6596608
0.04919405 -0.03889806 -0.5620342 -0.6818448
0.05499177 -0.05488319 -0.6612345 -0.6267881
0.1158746 0.02214463 -0.6037871 -0.6428466
0.1027273 0.04363481 -0.4118078 -0.6553822
0.03471734 -0.1076924 -0.4331794 -0.7314065
0.09000814 0.001936416 -0.4215253 -0.7958673
0.07531308 0.002712255 -0.4311883 -0.8666521
0.06814855 -0.03684939 -0.4033438 -0.9444855
0.07848021 -0.03132954 -0.4461167 -0.9860764
0.04847041 -0.03933107 -0.4722316 -1.036775
-0.01234279 -0.1011717 -0.4751611 -1.060935
0.04633224 -0.100445 -0.428144 -1.285789
0.0161737 -0.06302128 -0.5168482 -1.124395
0.03623355 0.001979482 -0.4880162 -1.139673
-0.03975407 -0.09150554 -0.4075954 -1.415994
0.02227541 -0.01804138 -0.3788787 -1.494427
0.0469414 -0.04523327 -0.3472701 -1.584116
0.04484922 -0.0657169 -0.2841948 -1.571992
0.04266127 -0.02536247 -0.3108446 -1.514627
0.04716823 -0.0397355 -0.375963 -1.523818
0.03554649 -0.07089705 -0.3056739 -1.65101
0.04916489 -0.02954018 -0.3047345 -1.511325
0.04460941 -0.04730651 -0.3024895 -1.515839
0.08087227 -0.0686865 -0.3352965 -1.494634
0.04632204 -0.04477513 -0.4282131 -1.464624
0.02625029 -0.04844145 -0.4608943 -1.495466
0.0690947 -0.008640539 -0.3333044 -1.351645
0.1076975 0.007517495 -0.1725806 -1.368304
0.05345269 -0.03933398 -0.2036712 -1.331376
0.103808 -0.05550239 -0.126185 -1.313369
0.1195872 -0.00335931 -0.1780134 -1.324368
0.07356393 -0.04238551 -0.2142732 -1.352575
0.08789268 -0.02427158 -0.1727147 -1.271979
0.07189945 -0.04279447 -0.2812538 -1.22047
0.05111459 -0.08767076 -0.3144711 -1.247713
0.02327943 -0.004518979 -0.2538674 -1.382098
0.04768331 -0.06277304 -0.1348784 -1.412616
0.03299003 -0.1122466 -0.1487888 -1.462727
0.06763297 -0.01898366 -0.181436 -1.460987
0.07360794 0.02560689 -0.2179796 -1.498439
0.08485704 0.01110531 -0.2742033 -1.489502
0.08370342 -0.0540546 -0.2602075 -1.472606
0.08684353 -0.05179151 -0.2988597 -1.396136
0.03222471 -0.03087385 -0.1930967 -1.506448
0.06899425 -0.04833282 -0.2381719 -1.589573
0.02464393 -0.0496091 -0.08641409 -1.599777
0.08035228 -0.02945966 -0.1057305 -1.615423
0.05045468 -0.0150463 -0.1494564 -1.577443
0.1100519 0.02739715 -0.07145722 -1.492008
0.09540445 -0.01880662 -0.1028233 -1.561695
0.03431868 -0.06953202 -0.1443865 -1.702809
0.07057182 -0.02780211 -0.2069003 -1.700957
0.09640515 -0.05183885 -0.2435363 -1.813532
0.08515513 -0.06546052 -0.2340755 -1.90557
0.07506533 -0.06052152 -0.3010287 -1.992533
0.07302079 0.009045499 -0.3533629 -2.0248
0.06177479 -0.05296786 -0.3294462 -1.951182
0.07075859 -0.05822699 -0.2698686 -1.981055
0.03366211 -0.06665282 -0.194148 -2.023298
0.09099279 -0.08362475 -0.2177959 -1.910655
0.07977903 -0.05494965 -0.1946924 -1.969241
0.01271061 -0.01818042 -0.293664 -1.982803
0.02748326 -0.03455596 -0.2337544 -1.866381
0.06317481 0.008772191 -0.08765894 -1.915377
0.1189397 -0.06241004 -0.01350667 -1.880663
0.04365622 0.02797648 -0.01160576 -1.926619
0.114358 -0.0447771 -0.2293504 -1.997724
0.05288301 -0.0326861 -0.2939805 -2.164507
0.07165643 -0.07579516 -0.3175095 -2.186674
0.03382368 -0.08506767 -0.3384386 -2.218631
0.02973654 -0.03995863 -0.3483669 -2.37973
0.050948 -0.09533549 -0.2287419 -2.31605
0.04952907 -0.1273228 -0.3007674 -2.510012
0.02928681 -0.02791722 -0.1646448 -2.454869
0.03674015 -0.01652452 -0.123005 -2.329018
0.09956756 -0.04325165 -0.2921327 -2.249342
0.02597678 -0.03245199 -0.3467075 -2.283774
0.03455706 -0.03776452 -0.2270941 -2.15498
0.02148601 0.02104965 -0.3300236 -2.127793
0.1100318 -0.07537595 -0.1828048 -2.098156
0.02738553 -0.03460293 -0.2603507 -2.025774
0.04227506 -0.03870321 -0.3121034 -2.069318
0.06416661 -0.1067538 -0.2545088 -2.01267
0.03909834 -0.06642199 -0.3411273 -1.953619
0.06907958 -0.000454234 -0.4079661 -1.816699
0.04281036 -0.01048649 -0.4538266 -1.712748
0.06914571 -0.03893983 -0.4633955 -1.892914
0.009321986 -0.06933077 -0.5534635 -1.887359
0.04455616 -0.1064769 -0.5796619 -1.867598
0.04464395 -0.07695895 -0.6899817 -1.878665
0.03568304 -0.04006904 -0.7871719 -1.819381
0.124929 -0.03086994 -0.8225059 -1.742849
0.02438524 -0.04421903 -0.8052812 -1.764998
0.08610685 -0.04065827 -0.9048976 -1.776918
0.05823517 -0.04778078 -0.9397942 -1.939814
0.0747327 -0.03153481 -0.952483 -1.799763
0.07910164 -0.06787885 -0.9982838 -1.750438
0.08270708 -0.05887076 -1.01871 -1.818604
0.06432413 -0.0715964 -1.085178 -1.904899
0.05112912 0.0001013471 -1.084375 -2.018533
0.01181954 -0.04324308 -1.096089 -2.032364
0.01578844 -0.0803485 -1.219427 -2.375188
0.06911669 -0.02793001 -1.159879 -2.384402
0.07562493 -0.03419036 -1.075252 -2.346801
0.06116587 -0.07289551 -0.9789895 -2.220564
-0.04097737 -0.05418945 -0.9613429 -2.28643
0.06500951 -0.05457691 -0.9735338 -2.287018
0.02122216 -0.03134007 -0.953567 -2.162282
0.04491074 -0.04341465 -1.040099 -2.298547
0.0824761 -0.007557026 -0.9944983 -2.278652
0.05321295 -0.00859641 -0.9815684 -2.296332
0.01747103 -0.09202103 -1.035257 -2.241493
0.01709724 -0.04742613 -0.9668948 -2.260056
0.05449784 -0.06436383 -0.9033716 -2.272369
0.03936026 -0.02394443 -0.9370928 -2.15395
0.05184004 -0.01933204 -1.037173 -2.123538
-0.006521909 -0.08619084 -1.132978 -2.046411
0.03762549 -0.03719605 -1.159467 -1.977002
0.06422446 -0.05246784 -1.264909 -1.779183
0.0005550992 -0.03090306 -1.121883 -1.79541
0.07599385 -0.015371 -1.069837 -1.677151
0.06501257 0.01634538 -0.9698619 -1.601829
0.03966078 -0.09721363 -0.9816586 -1.605554
0.01970169 -0.06161578 -0.9751733 -1.666792
0.04397913 -0.02015435 -0.9515043 -1.638854
0.004648464 -0.04100669 -0.9276688 -1.618447
-0.03019169 -0.01216071 -0.7869467 -1.801902
0.0306406 -0.0521708 -0.5065125 -1.767404
0.03422194 -0.07484458 -0.3798774 -1.916889
0.0178206 0.0005844527 -0.4645867 -1.980233
0.02806929 -0.03548433 -0.4401158 -1.776002
0.01797035 -0.06549043 -0.4865054 -1.858024
0.03774039 -0.03881799 -0.5286982 -1.79201
0.07509496 0.009905096 -0.5195704 -1.739584
-0.01698546 -0.05709683 -0.6308381 -1.700472
0.01428327 -0.06412653 -0.6304339 -1.476558
0.002908614 -0.0113946 -0.4821968 -1.492349
0.01777159 -0.03070948 -0.4839918 -1.421781
0.06022178 -0.02795367 -0.4015861 -1.368222
0.05871094 -0.02289577 -0.5873035 -1.585892
-0.0007984001 -0.07573025 -0.6402552 -1.553532
0.05115426 -0.05932128 -0.5833232 -1.335689
-0.0257574 -0.08678149 -0.6383766 -1.352718
0.006414608 -0.03664952 -0.6911138 -1.413544
0.02479178 -0.04058316 -0.6403269 -1.525565
0.05355427 -0.0569336 -0.6190944 -1.70972
0.03988001 -0.06987137 -0.6487162 -1.786741
0.02068443 -0.0912203 -0.613849 -1.876465
0.07412122 -0.05021629 -0.5811309 -2.01773
0.03409281 -0.02951172 -0.7173005 -2.12954
0.1002359 -0.01273482 -0.714497 -2.198473
0.1017851 -0.04739226 -0.7559017 -1.997098
0.04605659 0.003544445 -0.5805346 -2.033263
0.006676558 -0.02085484 -0.4759378 -1.952282
0.09724277 -0.1151118 -0.4765066 -1.862599
0.02952249 0.003298558 -0.4543938 -1.933419
0.02274792 0.04139549 -0.4388833 -1.871961
0.08903758 -0.01397565 -0.2887373 -1.893367
0.102164 -0.03911296 -0.3927661 -1.714237
0.02517908 -0.1122411 -0.5282863 -1.79757
0.08411557 -0.05575896 -0.6252749 -1.82229
0.0317936 -0.07708243 -0.6479153 -1.862572
0.02770163 -0.09041961 -0.7725225 -1.646554
0.0215735 -0.04067144 -0.7310837 -1.633938
0.01308187 -0.0264277 -0.8410469 -1.63915
0.02235297 -0.04565468 -0.8537555 -1.589724
0.09475969 -0.03662583 -0.8046269 -1.448205
0.06946643 -0.05047583 -0.8020815 -1.53236
0.0125258 -0.08456495 -0.8790116 -1.450904
0.03170002 0.00633398 -0.908449 -1.401167
0.08012585 -0.03474534 -0.8608245 -1.456768
0.04810932 -0.09120013 -1.037743 -1.435993
0.1036584 -0.06612792 -0.9520263 -1.58149
0.08635126 -0.01990712 -0.9871558 -1.55635
0.05367529 -0.1129117 -1.004499 -1.650322
0.07560289 -0.03569508 -1.084761 -1.639998
0.06160179 -0.02799818 -1.109991 -1.718205
0.07652076 -0.06061524 -1.089707 -1.658549
0.03327901 -0.03768183 -1.114702 -1.624168
0.02658166 -0.07981979 -1.228543 -1.612278
0.05736034 -0.0922463 -1.207197 -1.535013
0.06381401 -0.06063356 -1.187871 -1.688327
0.04841379 -0.0499885 -1.048146 -1.688269
0.01996824 -0.07490807 -1.030437 -1.689768
0.02883265 -0.105494 -1.075347 -1.546179
0.006160197 -0.06197869 -1.097667 -1.674643
-0.008342111 -0.06147426 -0.9266902 -1.629255
0.02269567 -0.03900039 -0.9663588 -1.624538
-0.01551117 -0.01302028 -0.8943886 -1.476044
0.05341777 0.0003822345 -0.8514497 -1.475736
0.08765241 -0.06998485 -0.8300897 -1.455696
0.103197 -0.06587142 -0.8287058 -1.476384
0.0899113 -0.01914708 -0.7514514 -1.549447
0.03557898 -0.02011752 -0.8215905 -1.604273
0.07506685 -0.03882228 -0.8682843 -1.596072
0.0689337 -0.02535425 -0.8698766 -1.447161
0.0360626 -0.04757037 -0.7995539 -1.459938
0.03342593 0.02081642 -0.7209196 -1.528588
0.05554207 -0.1001818 -0.6740383 -1.455472
0.02317766 -0.0344167 -0.6353446 -1.514531
0.02654606 -0.04368186 -0.654446 -1.54974
0.0555836 -0.04125034 -0.662633 -1.626435
0.04701126 -0.0544608 -0.7958803 -1.716596
0.03420366 -0.04266627 -0.7949694 -1.725026
0.03889 -0.07700343 -0.7944128 -1.572385
0.08989308 -0.08846991 -0.767605 -1.526184
0.031965 -0.06281503 -0.9050218 -1.459091
0.04174732 -0.09295853 -0.9941485 -1.583028
0.08713299 -0.05519019 -1.003686 -1.641812
0.01906267 -0.03094558 -0.9961715 -1.587353
-0.02633809 -0.0745401 -0.8525399 -1.376749
0.03933783 -0.106266 -1.039497 -1.626446
0.05722933 -0.09167541 -1.166245 -1.540394
0.01699279 -0.03515119 -1.071167 -1.592872
0.001543314 -0.04370478 -1.042723 -1.469711
0.02740424 -0.08747719 -0.948017 -1.448976
0.04367883 -0.07321879 -1.165674 -1.523265
0.02604753 -0.03293226 -1.19645 -1.533668
0.05248418 -0.0497556 -1.141418 -1.387774
0.05803631 -0.002841568 -1.402905 -1.191915
0.0694504 2.564382e-05 -1.464814 -1.219008
0.09367431 -0.07868038 -1.535786 -1.093585
0.04669723 -0.03433255 -1.505755 -1.086068
0.07908245 0.04023617 -1.539711 -1.031201
0.005329927 0.0274195 -1.554121 -1.2771
0.02640498 -0.04567924 -1.672722 -1.400955
-0.009287162 -0.1130361 -1.605916 -1.526339
0.005730211 -0.07369943 -1.502304 -1.600945
0.01299156 -0.1103795 -1.448544 -1.550263
