factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
0.07756263 -0.005644938 -0.1799171 -0.4281729 0.1249075
0.06243559 0.03122688 -0.03638852 -0.2388811 0.05855498
-0.07392085 0.05303372 0.0009709304 -0.2691209 0.06465678
-0.1815167 -0.2468684 -0.1616676 -0.5345713 0.1381695
-0.06691548 -0.08352804 -0.1294039 -0.2033511 0.1050938
0.03350622 -0.06094932 -0.09495138 -0.1697406 0.1100185
0.05966794 -0.02714409 -0.2159388 -0.249238 0.1551909
-0.03870924 -0.1010111 -0.1601714 -0.407711 0.1259035
0.03259025 -0.03102377 -0.1769843 -0.3904236 0.07601034
-0.07849288 -0.09093192 -0.2318573 -0.2914507 0.098642
0.01776329 -0.2947111 -0.2364591 -0.4280255 0.184048
-0.008626716 -0.1564737 -0.3266036 -0.3736963 0.1985311
0.1290158 0.08937715 -0.2739983 -0.4259714 0.1995491
-0.06832601 -0.01589143 -0.2435418 -0.230624 0.2146889
-0.1482013 -0.2167675 -0.324667 -0.3581842 0.1767385
-0.0724019 -0.1742926 -0.2865019 -0.3052614 0.1382058
0.09335501 0.06265986 -0.3424189 -0.191731 0.08605764
-0.0469084 0.09335529 -0.1911643 -0.1218019 0.1574952
-0.1081813 -0.08674626 -0.3904286 -0.4130692 0.2614919
0.2188714 -0.07477746 -0.1302516 -0.526175 0.2888235
0.08508929 0.01054999 -0.365494 -0.4293263 0.3038964
0.1049631 0.1430007 -0.1171885 -0.3265393 0.2352192
0.07731201 -0.10081 -0.1195702 -0.5207499 0.2400059
0.06750209 -0.04906835 -0.2855579 -0.2504593 0.2324781
-0.01341141 -0.06386136 -0.3235261 -0.2226229 0.1357092
-0.0428998 -0.03233763 -0.3795669 -0.08691229 0.1025944
0.1177911 0.03754157 -0.1596297 -0.2387374 0.1317547
0.0143755 -0.02352969 -0.1300882 -0.242687 0.09525151
0.08518409 0.2099339 -0.1509549 -0.2017374 0.1350052
-0.1120322 -0.07052927 -0.2965074 -0.2986634 0.03725855
