factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
1.017504 -1.014984 0.3156434 -2.120281 0.2923379
1.233125 -0.9338756 0.2942118 -2.283451 0.2982396
1.345019 -0.6800764 0.1924161 -2.071636 0.3613951
1.215438 -0.7259842 0.4490766 -1.899386 0.292944
1.288265 -0.5915425 0.2967802 -1.900572 0.3246446
1.369979 -0.4895178 0.3492673 -1.748687 0.3050465
1.752229 -0.470116 0.2712344 -1.3874 0.2646899
1.763221 -0.0001956017 0.2946851 -1.171428 0.2581689
1.457855 -0.09742866 0.533591 -0.705777 0.2990067
1.928694 -0.5225279 0.339671 -0.99858 0.122299
2.171585 -0.1833446 0.6487127 -0.4565644 0.09096538
2.217238 -0.1958376 0.6775269 -0.5016424 0.01665994
2.157447 -0.4446127 0.6577085 -0.2246456 0.04186437
2.200451 -0.7769543 0.4488274 -0.3520621 0.03205003
2.23735 -0.7859161 0.1171807 -0.5318974 0.05144799
2.182799 -1.280876 0.171731 -0.5654598 0.07740623
2.230145 -1.342928 0.1002274 -0.575006 0.08588318
2.385533 -1.22674 0.437165 -0.5548975 0.03286232
2.266907 -1.246869 0.5215481 -0.2053335 0.008769255
2.033696 -0.9388614 0.2748202 0.01226379 -0.005890617
1.922677 -0.9755094 0.5560104 -0.1932762 -0.01554853
2.223058 -0.9492522 0.3885754 -0.01976278 -0.06918958
2.285579 -1.04907 0.2837428 -0.1226295 0.0343807
1.929634 -1.664879 0.4391189 -0.1128833 0.1242055
1.884165 -1.709409 0.2466147 0.2531516 0.2002116
2.066072 -1.662991 0.3293801 0.4380215 0.2005494
2.016988 -1.628925 0.07773223 0.381321 0.2905708
1.886489 -1.488592 0.1968478 -0.1382865 0.3707348
2.009088 -1.361788 0.1946318 -0.08485276 0.3918324
2.005276 -1.304496 0.1533033 -0.03952471 0.3418624
1.973269 -1.159922 0.2000358 -0.001652406 0.368139
1.913483 -1.140197 0.03922443 -0.1038107 0.3583075
1.731533 -1.153006 0.07044211 -0.1475173 0.3713574
1.755299 -1.183728 0.03647276 -0.1042669 0.3535282
1.677442 -1.192425 0.09544515 -0.1247254 0.339025
