factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4
0.08679711 -0.06691225 -0.9128329 6.157153
0.04104695 -0.04974912 -0.9528378 6.039506
0.05136909 -0.06731488 -1.036186 6.0779
0.04932376 -0.02079426 -1.024175 6.158751
0.01258322 -0.03740912 -1.012466 6.324795
0.0693714 -0.01897382 -1.048573 6.325253
0.007182945 -0.04057324 -1.083748 6.179158
-0.01709668 -0.1144372 -1.163727 6.179916
-0.01270312 -0.05914823 -1.066844 6.091907
0.07578207 -0.003453569 -1.024237 6.066751
0.07538403 -0.04431721 -1.099878 6.070267
0.01729727 -0.0385712 -1.110917 6.026565
0.05580764 -0.06419873 -1.1577 6.017028
0.01533039 -0.04944652 -1.19291 6.255157
0.04594938 -0.04949502 -1.310831 6.022208
0.0546106 0.02403267 -1.294774 6.047545
0.05478343 -0.05092451 -1.25046 5.959873
0.03558269 -0.1101664 -1.343101 6.078147
-0.02267084 -0.008167339 -1.329661 6.101221
0.07096825 -0.005649689 -1.256953 6.050997
0.04629325 -0.0684128 -1.248668 5.982507
-0.0005548319 -0.03549905 -1.302267 5.876598
0.03195388 -0.07571042 -1.337443 6.007687
0.009667119 -0.001942499 -1.216653 5.921499
0.04535889 -0.03555641 -1.152325 6.040009
0.04317606 -0.05526647 -1.123815 6.099827
-0.02281413 -0.03655015 -1.17174 6.19691
0.008923654 -0.03606864 -1.150921 6.254081
0.03285829 -0.08141722 -1.191146 6.382973
0.009092925 -0.06477946 -1.220404 6.247442
0.07008623 -0.06587376 -1.222743 6.253601
0.1069161 -0.002887941 -1.383708 6.322582
0.06233401 -0.007520311 -1.292458 6.325999
0.05839584 -0.005429379 -1.086016 6.448225
0.02137711 -0.07705323 -1.156151 6.403262
0.07066055 -0.08318923 -1.151569 6.470271
0.05851539 -0.09260212 -1.115789 6.539092
0.07812321 -0.1044107 -1.172261 6.5661
0.05184408 -0.0380121 -1.086346 6.444604
0.04858328 0.007346056 -1.056219 6.284843
0.02709822 -0.05733017 -1.166659 6.319924
0.04148333 -0.03824813 -1.231032 6.313724
0.03463473 -0.05208156 -1.289591 6.361237
0.0322669 -0.02538043 -1.268926 6.282562
-0.01569137 -0.03335131 -1.381488 6.191954
0.07621664 -0.04057903 -1.112072 6.161241
0.03631752 -0.05071982 -1.130145 6.146451
0.03194592 -0.03930356 -1.072153 6.107919
-0.01457799 -0.03517271 -1.046555 6.003726
0.02332145 -0.01779539 -1.05594 6.141076
0.04345798 -0.01810515 -1.114732 6.083187
0.08526663 -0.05052635 -1.071893 6.005815
0.05779283 -0.06089216 -0.9428762 6.037074
0.02931495 -0.07382783 -0.9031559 6.081512
0.05143705 -0.06739568 -0.8289765 6.092441
0.03120229 -0.03918324 -0.7422428 6.175864
0.0255016 -0.07827484 -0.777455 6.293084
0.05422809 -0.05731967 -0.6467086 6.209791
0.01537349 -0.07829836 -0.5985034 6.257862
0.05039657 -0.03207821 -0.4402525 6.19035
0.03657198 -0.07822411 -0.4378537 6.330342
0.03706429 -0.04093926 -0.2795613 6.352729
0.05423476 -0.02963853 -0.2589477 6.513654
0.02846468 -0.06062584 -0.3322629 6.751786
0.04085719 -0.02613325 -0.3730039 6.690248
0.03076067 -0.02199992 -0.2998168 6.778246
0.06686368 -0.03738436 -0.252679 6.725228
0.05018728 -0.04348309 -0.2565694 6.74458
0.0449845 -0.04947308 -0.2368929 6.73798
0.1239472 -0.02393161 -0.1850772 6.762296
0.04077566 -0.01835749 -0.2842786 6.728655
0.05028074 -0.07220035 -0.169131 6.622847
0.08630944 -0.02921578 -0.08317708 6.65279
0.06313152 -0.01521261 -0.1266551 6.655543
0.03955585 0.004013112 -0.1234762 6.410236
0.04864669 -0.02009246 -0.2188091 6.444321
0.05634588 0.007749645 -0.1254559 6.469043
0.06523318 -0.03115251 -0.1811351 6.445768
0.03271862 -0.04215525 -0.2908666 6.515061
0.03811441 -0.09182749 -0.2905207 6.568508
0.02289211 -0.07482548 -0.4294086 6.612424
0.05846103 -0.01665238 -0.4714554 6.61718
0.07639275 -0.01565098 -0.3819543 6.796721
0.08299878 0.004796435 -0.2447918 6.789823
0.005219803 -0.08837953 -0.1359902 6.816909
0.05252199 -0.111114 -0.05163503 6.755755
-0.03215867 -0.03504591 0.06364208 6.826627
0.05497891 -0.1196214 0.1765991 6.72547
0.06702439 -0.05572541 0.2293896 6.773229
0.1129964 -0.03209652 0.2753255 6.858064
0.1202954 -0.09050358 0.2023201 6.705945
0.0301677 0.01245289 0.1745014 6.647533
0.02799966 -0.0758875 0.2860445 6.576499
0.03577724 -0.05145087 0.3056988 6.754208
0.04190987 0.014596 0.3946148 6.80851
0.05521083 -0.01388251 0.4058677 6.77572
0.04761343 -0.05490642 0.4779902 6.669708
0.05356235 -0.03009332 0.6194421 6.727213
0.08180864 -0.08494211 0.6439704 6.857555
0.01531274 -0.07150464 0.6912574 6.866749
0.018978 0.03121999 0.637572 6.753437
0.04188351 -0.03533652 0.732558 6.755901
0.09116992 0.027627 0.7690422 6.829429
0.09061222 -0.03606026 0.8932059 6.922003
0.006537526 -0.04585913 0.824539 7.005189
0.06121424 -0.009331701 0.817898 7.019246
0.03427295 -0.1094124 0.6724333 7.07648
0.1122674 -0.01798124 0.7034674 7.181846
0.05139747 -0.01070369 0.7713146 7.246402
0.09310816 -0.02885949 0.7795463 7.162773
0.04779187 -0.05302601 0.8398478 7.064188
0.02164634 -0.1178599 0.7916824 7.095445
-0.01197248 -0.1216847 0.8943566 7.008623
0.02759523 -0.1130533 0.9406818 6.97792
0.05057938 -0.07588017 1.005864 7.007374
0.02747607 0.02850172 1.0356 6.922859
0.05487665 -0.06057815 1.073113 6.919401
0.07067226 -0.02792819 0.9789017 6.914976
0.07113921 -0.0132343 0.8830982 7.054785
0.04311558 -0.03200259 0.8869619 7.0766
0.04460902 -0.03033736 0.9380078 7.089921
-0.01803177 -0.09467166 1.066543 6.904305
0.03816643 -0.03649793 1.110801 7.18906
0.0657262 -0.03503717 1.134123 7.082658
0.07813543 0.01621926 1.221749 7.057853
0.08152631 -0.01020989 1.521489 6.896778
0.05830894 -0.01658785 1.662808 6.727127
0.09031183 0.01470668 1.550442 6.724093
0.07171941 0.01310914 1.440489 6.718939
0.0708542 -0.05385719 1.294248 6.731302
0.08731579 -0.02034199 1.307876 6.727337
0.08323157 -0.02434971 1.311875 6.735931
0.07688212 -0.07720089 1.241058 6.660816
0.05697823 -0.02457601 1.114792 6.643446
0.05632597 -0.02359643 1.090764 6.71907
0.02239383 -0.02997246 1.047879 6.673296
0.08848273 -0.03821494 1.076332 6.761785
0.04405603 -0.02427889 1.129921 6.866903
0.09353415 0.01165053 1.103346 6.758212
0.0776436 -0.02582743 1.129744 6.824998
0.07854178 -0.0278737 1.124566 6.853295
0.08436612 -0.05880809 1.17612 6.662888
0.04257802 -0.02407455 1.157759 6.717326
0.0670735 -0.05821678 1.086398 6.604479
0.08394941 -0.07844242 1.015115 6.525823
0.06130658 -0.09142207 1.174642 6.483529
0.05332004 -0.03187892 1.171783 6.445876
0.02498143 -0.05352317 1.058547 6.378561
0.07464453 -0.02842023 1.255605 6.437641
0.04377156 -0.03515712 1.178911 6.529302
0.06868671 -0.0572088 1.129605 6.604222
0.05491155 -0.006440549 0.9917424 6.758382
0.0767159 -0.04625921 0.9940622 6.766477
0.03054235 -0.01806725 1.03217 6.840418
0.01452354 0.00734942 1.076466 6.867347
0.1453878 -0.0002580497 1.112064 6.666961
0.05972576 0.0007154662 1.154534 6.461348
0.06634386 -0.00430147 1.218269 6.247396
0.06130561 0.01195082 1.175258 6.130782
0.07377232 -0.004129984 1.222229 6.22474
0.02022244 -0.1025102 1.200473 6.048563
0.03699379 -0.01938393 1.121618 6.034861
0.03966369 -0.0400336 1.236829 5.86209
0.05946173 -0.04251655 1.126557 6.033109
0.059237 0.01913752 1.169119 5.879225
0.0846478 -0.02855557 1.231377 6.023365
0.06942698 -0.06623725 1.287107 5.904419
0.01436073 -0.07189696 1.205356 5.924109
0.0464178 -0.06184897 1.238233 6.084559
0.009761965 -0.007968531 1.286261 6.071709
0.08826134 -0.006737442 1.157257 5.895495
0.07046614 -0.04740628 1.139374 5.962916
0.04434301 -0.006509952 1.031353 5.977769
0.0413957 -0.07608186 0.9946924 6.059901
0.05682802 -0.07534301 0.9690308 6.164274
0.1098891 -0.04716844 0.9555039 6.107533
0.08475855 -0.002418325 0.9122956 5.875524
0.09511403 0.02375514 0.8098031 5.87253
0.03461374 -0.02052078 0.7147124 5.851053
0.09455479 -0.01361862 0.8521755 5.884172
0.06766934 -0.01986267 0.9440382 5.8312
0.01852919 0.03514685 1.039697 5.801311
-0.008281917 0.001513109 1.096546 5.701101
0.08338091 -0.04668344 0.9812229 5.753566
0.025674 -0.07743405 0.9899616 5.714489
-0.01438111 -0.1014109 0.9887446 5.816942
0.04413023 -0.06253045 1.200352 5.824212
0.02098022 -0.07003353 1.264501 5.844181
0.0478779 0.02206286 1.288743 5.791848
0.03847432 -0.05877001 1.338941 5.792276
0.05213433 -0.03902331 1.2204 5.699978
0.04958805 -0.06651961 1.190833 5.749849
0.001469953 -0.08209147 1.166347 5.693451
0.05024223 -0.02798042 1.09043 5.720066
0.008700568 -0.1019087 1.045748 5.63246
0.02510726 -0.04848786 0.8953719 5.637422
0.1059203 -0.03300981 1.027889 5.794117
0.02315872 0.01597653 1.028814 5.694085
0.02867221 -0.04457326 0.9821893 5.677067
0.07544509 -0.03724066 1.072024 5.648103
0.05976877 -0.01422243 0.9760916 5.627662
0.1017542 -0.03780722 0.8994845 5.516348
0.03323526 -0.08713057 0.9718491 5.42717
0.0606748 -0.007824852 0.9908347 5.361654
0.01585954 -0.05714323 1.120958 5.23781
0.04235025 -0.01330938 1.229221 5.067222
0.03877139 -0.0492235 1.347606 5.127627
-0.003342954 -0.00739884 1.357463 5.254029
0.03082629 -0.08383724 1.145474 5.191996
0.03817038 -0.06907927 1.105233 5.28207
0.004730449 -0.04379862 1.052823 5.27925
0.08200362 -0.02293197 1.066846 5.238526
0.1023052 0.006459108 1.016639 5.248653
0.004208764 -0.04502607 0.9917661 5.225098
0.01198079 -0.0005783523 0.9311937 5.336685
0.0497323 -0.09598325 0.9961601 5.506128
0.02657418 -0.04154992 1.109121 5.567285
-0.006259949 -0.07752249 1.160691 5.693229
0.008772397 -0.02170909 1.185685 5.631163
0.05570583 -0.05351029 1.163406 5.530064
0.09395582 -0.0128151 1.238303 5.191618
0.058459 -0.02836277 1.146178 5.461024
0.004138615 0.01544154 1.307196 5.468803
0.06086322 -0.02871153 1.29183 5.627627
0.1122919 -0.002035917 1.40985 5.691959
0.1071739 0.02180176 1.69303 5.517491
0.03403737 0.02293788 1.87299 5.440575
0.01987679 -0.001971272 1.813694 5.357323
0.07453995 -0.02839594 1.814301 5.299344
0.02944939 -0.02001851 1.723119 5.258924
0.06308108 -0.03597673 1.76051 5.293505
0.08891047 0.03056453 1.738528 5.301353
0.07486567 0.03066827 1.736716 5.181504
0.09867438 -0.008296512 1.621605 5.056617
0.1128148 0.003528856 1.457993 5.24193
0.1051001 -0.0263404 1.411295 5.213148
0.115057 -0.02283684 1.327467 5.124753
0.01173974 -0.03822982 1.373153 5.212437
0.0182925 -0.03483776 1.295885 5.180263
0.03726486 -0.08675031 1.386345 5.187525
0.05678335 -0.003295351 1.316532 5.175214
0.04684238 0.007158017 1.362764 5.20545
0.08345589 -0.006506405 1.50078 5.190776
0.06174652 -0.07175553 1.492541 5.353036
0.05519416 -0.06854042 1.493973 5.323679
0.009338215 -0.03240234 1.480167 5.239743
0.04422368 -0.004140754 1.440213 5.270514
0.01886625 -0.03519117 1.445358 5.188686
0.07371455 -0.0293454 1.459669 5.179828
0.06443187 -0.03956143 1.650777 5.109877
-0.02615989 -0.1375398 1.632984 5.106993
0.02501107 -0.1051605 1.642608 5.132345
0.02560696 -0.09096759 1.783306 5.213227
-0.0004720026 -0.1254892 1.76785 5.25073
0.01417139 -0.09082632 1.768245 5.108005
0.01889176 -0.0807395 1.756428 5.144633
0.04519773 0.03561643 1.637736 5.306658
0.04036274 -0.02916189 1.524559 5.398442
0.0965866 -0.02521926 1.433559 5.30343
0.06890477 -0.02483051 1.427293 5.241197
0.04790299 -0.0789164 1.502088 5.28179
0.03310348 -0.06030565 1.541106 5.149293
0.05225106 0.01719088 1.562942 5.259286
0.09648968 0.01059461 1.499146 5.405942
0.008843127 -0.08967175 1.381504 5.29676
0.01856505 -0.01658641 1.377042 5.189094
-0.03569368 -0.08775554 1.272622 5.188791
0.01035024 -0.1202235 1.276495 5.096739
0.02466664 -0.003214173 1.342094 5.124957
0.01377796 -0.06678905 1.251178 5.111685
0.05765316 -0.05623581 1.254326 5.143344
0.01153169 -0.1034736 1.312751 5.223994
0.02629428 -0.05858257 1.299643 5.210124
0.0532193 -0.08497717 1.214779 5.331082
0.01293509 -0.05122391 1.39062 5.296162
0.004459574 -0.05182005 1.309379 5.290739
0.01778543 -0.0512671 1.337558 5.293972
0.09624813 -0.05723503 1.361494 5.295088
0.004315944 -0.03099513 1.236608 5.185913
0.07196468 -0.02576914 1.213685 5.150176
0.06662763 -0.02912346 1.278388 5.07899
0.07281237 -0.01359926 1.232316 5.075651
0.0530973 0.009779868 1.120721 4.926317
0.05135348 -0.01909217 1.032462 4.874681
0.07285555 -0.01702791 1.100208 4.837136
0.05988087 -0.01765444 1.078017 4.808416
0.04231603 -0.02877712 1.08114 4.768642
-0.01460096 -0.05198208 1.063863 4.726669
-0.01900625 0.02100446 1.049682 4.756692
0.04491535 -0.01437905 1.089832 4.74624
0.03856473 0.02737166 0.9647667 4.685
0.01598392 -0.04499566 0.9474731 4.555124
0.04735464 -0.065107 1.095528 4.484746
0.08063702 -0.003988727 0.9037874 4.403886
0.02336499 -0.01598355 0.8968755 4.547349
0.04199016 -0.0419842 0.8783445 4.414398
0.1179554 -0.05670935 0.9392638 4.529654
0.004948475 -0.03452528 0.7617469 4.409757
0.06407632 0.03092504 0.7681053 4.317812
0.03939801 -0.0209269 0.7197166 4.3083
0.03871192 -0.02550388 0.8171315 4.114295
0.06454653 -0.02540967 0.8274743 4.130828
0.06640684 -0.07224968 0.7863804 4.139088
0.06640573 -0.006028517 0.8061673 4.320649
0.03393688 -0.02230846 0.7624012 4.457758
0.0632476 -0.01644275 0.7356159 4.481871
0.09930143 -0.05857777 0.6744503 4.527298
0.05332197 -0.05548718 0.7697746 4.627629
0.1525481 0.007434311 0.7107669 4.428506
0.05937154 -0.009612946 0.6325908 4.386911
0.08739557 -0.03890754 0.6408374 4.354138
0.03506123 -0.02615835 0.5624816 4.268866
0.09262031 -0.008850303 0.5234322 4.275414
0.07922273 -0.07796251 0.5243551 4.282905
0.08812989 -0.03084877 0.4367166 4.240664
0.06951628 -0.0457802 0.450774 4.111215
0.07646962 0.0367863 0.5147395 4.133525
0.08339612 -0.06094883 0.4910877 4.164926
0.04707743 0.01433668 0.4976072 4.236376
0.07260268 -0.02384782 0.3315034 4.247791
0.0377752 -0.01284598 0.1910012 4.174649
0.03590099 -0.1028074 0.3000011 4.222668
0.04610767 -0.03437323 0.3311107 4.183134
0.08368759 -0.00900659 0.3050613 4.04282
0.02178847 -0.07423098 0.2158089 3.969302
0.02474995 -0.04764124 0.177181 3.915454
0.08187122 -0.09857969 0.1485969 3.829953
0.02581478 -0.08633094 0.09663838 3.746541
0.02857612 -0.04892034 0.0985392 3.670138
0.01319403 -0.03152383 0.1622148 3.793729
0.05527675 -0.05895627 0.1248442 3.913825
0.06098191 -0.04372564 0.1820329 3.979821
0.0565538 -0.05295352 0.0976047 3.914328
0.06510483 -0.01092666 0.1900742 3.903755
0.02627752 0.006069978 0.1629515 4.027313
0.06658688 -0.01799991 0.1048647 3.926482
0.04085393 -0.04496448 0.09065554 3.931114
-0.01431946 -0.0546824 -0.09556446 3.980158
0.07043356 -0.07193656 0.09397107 4.034948
0.03103055 -0.04375756 0.1372705 3.971749
0.08148029 -0.02762182 0.1388144 4.003565
0.01282074 -0.02361669 0.181319 4.166111
-0.005673144 -0.0687838 -0.02691246 4.137623
0.0201446 -0.09267439 -0.05721962 3.993306
0.08446225 -0.03730807 -0.2444404 4.174415
0.04527697 -0.04748442 -0.2963959 4.147898
0.03558858 -0.06691894 -0.181723 4.278655
0.02062568 -0.0393534 -0.2527094 4.112363
0.04571494 -0.03515602 -0.2032748 4.04618
0.03266205 -0.06938955 -0.1239987 4.103528
0.04276677 -0.07755787 -0.1321361 4.095147
-0.01392556 -0.07146489 -0.1049037 4.015946
0.05184276 -0.08504827 -0.1232561 4.145061
-0.01139667 -0.01682444 -0.1770162 4.116305
0.03161164 -0.004768149 -0.1461614 4.031458
0.03622173 -0.0444436 -0.07167182 4.003677
0.02070721 -0.0007322349 -0.1950257 4.196609
0.09497732 -0.05134544 -0.2532602 4.237929
0.01449873 -0.05254698 -0.3078241 4.065743
-0.002497678 0.004432775 -0.2810701 4.136195
0.04170872 0.01090194 -0.2647515 4.021006
0.05165242 0.0121084 -0.4310927 4.16234
0.01678713 0.002106426 -0.5454454 3.976088
0.0790971 -0.0495057 -0.5912181 3.948873
0.06577682 -0.04668133 -0.5474316 4.088503
0.1046735 0.01016773 -0.6137879 4.091213
0.04847112 -0.06199619 -0.721351 4.087146
0.02832168 -0.03872081 -0.7507643 4.202379
0.008178762 -0.08591849 -0.692724 4.055219
0.04423291 -0.04854649 -0.7790761 4.003879
0.037956 -0.06776977 -0.8836191 4.137811
0.058586 -0.04728605 -0.9482684 4.158071
0.05478263 0.05094388 -0.9670941 4.176877
0.05124801 -0.07343635 -1.159147 4.335105
0.04199022 -0.05911796 -1.266481 4.155844
0.03378441 -0.05738457 -1.346965 4.338209
0.05919237 -0.004248771 -1.277985 4.532113
0.1322462 -0.06334033 -1.13476 4.440305
0.0887856 -0.09615368 -1.066605 4.424697
0.05480911 -0.01574115 -1.157757 4.364774
-0.001524552 -0.05411628 -1.235201 4.244735
0.0593147 -0.04400361 -1.327886 4.429286
0.02003733 -0.02588442 -1.129863 4.511167
-0.01541388 -0.09850315 -1.100524 4.406335
-0.004326603 -0.04777761 -1.052811 4.439884
0.1148044 0.007985653 -1.018284 4.445315
0.04348064 -0.04036436 -1.118607 4.544788
0.04854871 -0.01986594 -1.074684 4.510734
0.05068928 -0.0905005 -1.18455 4.368205
0.01577613 -0.02895058 -1.166305 4.400562
0.04585262 0.03018549 -1.078924 4.416578
0.04645406 -0.1079584 -1.15483 4.388274
0.03629043 0.0075761 -1.084885 4.301371
0.033788 -0.07625806 -1.092107 4.331257
0.06447705 -0.06845351 -1.072118 4.36545
0.0002775183 -0.04605932 -1.180152 4.341989
0.09215035 -0.03963749 -1.096671 4.389362
0.04936601 -0.08957461 -1.110204 4.317856
0.06847522 -0.06466794 -1.112872 4.286085
0.07626279 -0.06012771 -1.064022 4.241318
0.008463421 -0.05762441 -1.128647 4.124428
0.02630715 0.04601308 -0.981247 4.163142
0.04613525 -0.0385608 -1.074443 4.284355
0.04279826 -0.03356744 -1.200402 4.307551
0.08578783 0.03822075 -1.19545 4.143539
0.0954038 0.04924245 -1.157744 4.146659
0.06279949 0.005618211 -1.224868 4.257968
0.05426241 -0.0487618 -1.225353 4.438174
0.05079241 -0.05533818 -1.273808 4.317844
0.08140327 -0.0516888 -1.235341 4.365172
0.0602632 0.02068458 -1.270712 4.4923
0.05300511 0.00716346 -1.228785 4.659671
0.05981569 -0.04482745 -1.067725 4.683156
0.0550258 -0.07750468 -1.134872 4.54829
0.05484497 0.02353148 -1.207034 4.684488
0.07387651 -0.01043077 -1.253052 4.612282
0.05828988 -0.008612584 -1.268201 4.615437
0.01593295 -0.04850877 -1.229863 4.750392
0.04054979 -0.04333393 -1.48122 4.63278
0.03085186 0.007075506 -1.357217 4.740761
0.01692708 -0.03572348 -1.344214 4.601248
0.04627587 -0.02756934 -1.398333 4.556497
0.0763439 -0.05475827 -1.303746 4.667961
0.04420903 -0.04955234 -1.429983 4.687704
0.0440802 -0.03959924 -1.392015 4.827779
0.04072894 -0.06347941 -1.389974 4.861232
0.06175756 -0.07028161 -1.440372 4.802419
0.09107491 -0.01357914 -1.38495 4.664166
0.05895101 -0.03423529 -1.442478 4.659241
0.02476646 -0.1032955 -1.425703 4.513063
0.01768405 -0.01816582 -1.332505 4.365003
0.02841487 -0.02534481 -1.371002 4.302773
0.04603963 -0.04911977 -1.274895 4.498742
0.02367251 -0.09576052 -1.308043 4.530243
0.02957563 -0.09397754 -1.270694 4.518823
0.03296801 -0.03777523 -1.163452 4.405061
0.07020605 -0.07439321 -1.024281 4.349114
0.0330367 0.001995222 -1.045304 4.330591
0.09021558 -0.08677512 -1.141748 4.216945
0.1229163 -0.03053043 -1.063688 4.338059
0.04439692 -0.02566035 -1.189081 4.521438
0.07000763 0.0005436932 -1.203271 4.387715
0.04300041 -0.004986334 -1.224655 4.312892
0.02484426 -0.1274883 -1.269373 4.498473
0.05985197 -0.07969717 -1.11023 4.742855
0.05937611 -0.03172954 -1.003888 4.91842
0.02743167 -0.03768624 -1.014233 4.981929
0.03733051 -0.09368304 -1.106374 4.867966
0.05184248 -0.03809471 -0.9950319 4.678112
0.03197557 -0.03987179 -1.059171 4.580626
0.03747715 -0.06344546 -1.105933 4.679593
0.003991621 -0.09604857 -1.166941 4.831266
0.02330003 -0.07720474 -1.195352 4.888418
0.04589307 -0.06869638 -1.265741 4.790593
0.0252705 -0.06806184 -1.288514 4.608055
0.0381949 -0.1033861 -1.30161 4.855233
-0.01390186 -0.03761809 -1.406057 4.940735
0.03418586 -0.03043879 -1.406128 5.087228
0.03694607 -0.01999559 -1.35796 5.083464
0.02725503 -0.02250625 -1.117695 5.093663
0.08387791 -0.05268623 -1.16817 5.212179
0.04567556 -0.00865738 -1.214856 5.210446
0.07437298 -0.05230087 -1.227698 5.219061
0.05914529 -0.03341877 -1.158782 5.201817
0.06692053 -0.03874342 -1.198991 5.103104
0.03728378 -0.03353543 -1.293008 5.104253
0.05306485 -0.01137416 -1.241045 5.218503
0.06978901 -0.03405861 -1.04047 5.349911
0.07759863 0.02556101 -1.007594 5.429933
0.08881105 -0.05305492 -1.026033 5.488783
0.03245207 -0.1263996 -0.971589 5.414815
0.05846157 -0.001922839 -0.8381871 5.294327
0.02434132 -0.02024482 -0.7760714 5.307574
0.05602723 -0.06706177 -0.7112504 5.21079
0.03821771 -0.0916901 -0.6136364 5.24461
0.09210964 -0.03462677 -0.469838 5.509332
0.03113605 -0.03986846 -0.5538799 5.591306
0.007394552 -0.1133798 -0.4978656 5.441269
0.03995891 -0.09860658 -0.4964126 5.422888
0.02352874 -0.04101096 -0.4652529 5.575672
0.08918733 -0.0947408 -0.5005716 5.621471
0.06489592 -0.05680165 -0.3862532 5.645788
0.02460919 -0.04166445 -0.4571687 5.528226
0.02804439 -0.06662932 -0.6146283 5.550754
0.002173671 -0.0921035 -0.7522593 5.712756
0.007358341 -0.07095973 -0.8136992 5.878877
0.03444899 -0.05230781 -0.7693918 5.976212
0.05054038 -0.07269755 -0.7139448 5.910302
0.04632623 -0.05823513 -0.7648592 6.025196
-0.01174461 -0.01041361 -0.8156322 6.086481
0.06249426 -0.08204526 -0.9104508 6.074482
0.04935228 -0.0451258 -1.01194 6.150992
0.04453177 0.00742805 -0.9622405 6.280219
0.09304834 -0.01962224 -1.005339 6.3134
0.07695748 -0.02522173 -0.9701013 6.292004
0.09254829 0.03194407 -0.9542637 6.270405
0.06191353 -0.0291414 -0.9341666 6.288997
0.07204595 -0.0655486 -0.9422589 6.402144
0.03389751 -0.09096822 -0.9163602 6.346378
0.02407287 -0.01590831 -0.7969197 6.283445
0.06176592 -0.1037139 -0.8302082 6.35891
0.09926924 -0.02415961 -0.7662494 6.329546
0.1106563 -0.01663756 -0.8254881 6.371549
0.03553105 -0.04518702 -0.8962443 6.243359
0.04374151 -0.03426999 -0.8946597 6.130675
0.0048492 -0.07374036 -0.7931427 6.290655
0.05534283 -0.001960809 -0.8263637 6.517677
0.1086328 0.01881262 -1.023596 6.429216
0.0999618 0.00467624 -1.092795 6.691527
0.09009691 0.006356197 -1.046702 6.671505
0.03461482 -0.1123653 -0.8910278 6.629574
0.01068176 -0.1033344 -0.8657683 6.499308
-0.01124851 -0.08492555 -0.8577527 6.398852
0.009249713 -0.04888287 -0.7628675 6.309393
0.0415742 -0.0187943 -0.6994977 6.440396
0.0200006 -0.07270686 -0.8193864 6.617744
0.0147744 -0.04715437 -0.7285558 6.558637
-0.005135482 -0.06485898 -0.8159757 6.518798
0.06490513 -0.1091694 -1.053571 6.568363
0.01997199 -0.08122179 -0.9503743 6.397474
0.01333392 -0.07533167 -0.8938746 6.269844
0.01438936 -0.07630927 -0.7207653 6.169963
0.04392815 -0.05074472 -0.8330954 6.222706
0.03293505 -0.06722234 -0.716068 6.0653
0.04529728 -0.04983465 -0.6023294 6.036468
0.02655994 -0.08458206 -0.5969969 5.911737
0.003888257 -0.1121114 -0.5349832 5.877052
0.03268338 -0.03567086 -0.6308317 5.89744
-0.0124644 -0.09364439 -0.5875873 5.901839
0.02171906 0.03617355 -0.6113162 5.860036
0.01177653 -0.06201394 -0.570541 5.977911
0.04725025 -0.07228002 -0.4497145 6.133695
0.0858902 -0.03550039 -0.4394617 6.196211
0.02250961 -0.06107018 -0.5597832 6.19017
0.03389564 -0.06477789 -0.6081707 6.213687
0.09507092 -0.0395934 -0.7130785 6.056765
0.08035594 -5.782199e-05 -0.7368404 5.849379
0.0620937 0.002376095 -0.7558787 5.662789
0.01409043 0.01329576 -0.6021018 5.604264
0.04750215 -0.03146068 -0.5489124 5.655378
0.03678931 -0.1228314 -0.5978724 5.524155
0.07996682 -0.04288716 -0.4925274 5.558206
0.06269092 -0.03684326 -0.4982907 5.358712
0.009548433 -0.03042124 -0.5540541 5.220879
0.06066118 -0.03862707 -0.5905021 5.247015
0.03477245 -0.02447898 -0.6332324 5.322129
0.07797239 -0.02856064 -0.57396 5.172052
0.04484666 -0.03005863 -0.5635278 5.044272
0.07048914 -0.0115099 -0.5719212 4.840325
0.01722921 -0.005956922 -0.5704904 4.743951
0.08137183 -0.07425444 -0.4574554 4.818696
0.03702819 0.005724014 -0.5341915 4.857768
0.03253552 -0.06806922 -0.5661159 5.00064
0.0783264 -0.07055625 -0.4911578 5.104963
0.06118515 0.007983275 -0.5490235 5.151403
0.09220483 -0.0292141 -0.4349458 5.085261
0.06278858 0.009894414 -0.3817938 5.096034
0.04077355 0.005385578 -0.425553 5.118255
0.05315504 -0.01869111 -0.4883768 5.15536
0.08570287 0.02495522 -0.6885058 5.078367
0.04907995 -0.03972756 -0.7633279 4.947147
-0.0004548157 -0.0721207 -0.7890606 4.938157
0.04236634 -0.07288233 -0.7895135 4.81286
0.01713871 0.02070226 -0.7596263 4.908808
0.06388524 -0.04235749 -0.835459 4.914639
0.04500013 -0.05240588 -0.8234536 4.964803
0.08315789 -0.04124762 -0.9360695 4.986532
0.07587747 -0.01435966 -0.9181956 5.035574
0.05236615 -0.08631855 -0.9846314 5.030707
0.03854291 -0.1064922 -0.9754011 5.147693
0.0912628 0.03215629 -0.857146 5.177627
0.05361269 -0.05628448 -0.8111779 4.925405
0.09053414 -0.07098919 -0.7115336 5.175052
0.0823097 -0.07401747 -0.7932937 5.205064
0.02864353 -0.05954019 -0.7307638 5.222738
-0.0001356394 -0.01650366 -0.6905741 5.326427
0.04061297 -0.0950694 -0.7541668 5.19101
0.07993592 0.005646495 -0.654835 5.2071
0.03825868 -0.01325167 -0.754872 5.253389
0.08926102 -0.05551969 -0.8319654 5.503254
0.08018187 -0.007784062 -0.7560483 5.559872
0.08330198 -0.0862532 -0.8539073 5.456375
0.07189172 -0.01452853 -0.9774748 5.724008
