"","testing","Individual","popChk","Year","y","yHat"
"54",176,"SL18-SF-17-FG2xSL18-OI-4-MG3","ES",2020,0.194399721,0.217465633407894
"55",177,"SL18-NC-10-FG3xSL18-NL-5-MG2","ES",2020,0.054416662,0.175646645058122
"56",178,"SL18-CC-8-FG2xSL18-LD-9-MG1","ES",2020,0.389114621,0.213701859136765
"57",179,"SL18-NL-3-FG3xSL18-NC-9-MG2","ES",2020,0.641466594,0.219001532223815
"58",180,"SL18-OI-6-FG3xSL18-CC-11-MG5","ES",2020,1.011867361,0.194402508058309
"59",181,"SL18-CC-8-FG1xSL18-OI-7-MG1","ES",2020,0.075510606,0.230153048624825
"60",182,"SL18-JS-5-FG1xSL18-OI-14-MG1","ES",2020,0.019950677,0.237901394844149
"61",183,"SL18-NC-10-FG1xSL18-OI-11-MG4","ES",2020,0.116699363,0.234102085196858
"62",184,"SL18-SF-17-FG2xSA18-CB-7-MG2","ES",2020,0.635797122,0.274716421020151
"63",185,"SL18-CC-9-FG3xSL18-JS-9-MG3","ES",2020,0.084498909,0.181704498160102
"64",186,"SL18-CC-5-FG2xSL18-NC-10-MG2","ES",2020,0.226865114,0.182501656313063
"65",187,"SL18-OI-11-FG3xSL18-NC-2-MG1","ES",2020,0.976864551,0.218156641494676
"66",188,"SL18-NC-9-FG2xSL18-JS-11-MG3","ES",2020,0.163135424,0.228326769931295
"67",189,"SL18-LD-9-FG4xSL18-OI-6-MG2","ES",2020,0.479252814,0.216383991433665
"68",190,"SL18-CC-3-FG2xSL18-OI-11-MG3","ES",2020,0.344977353,0.22718753761759
"69",191,"SL18-OI-9-FG4xSA18-CB-1-MG12","ES",2020,0.895148854,0.232931231353005
"70",192,"SL18-CC-3-FG2xSA18-CB-4-MG2","ES",2020,0.202603383,0.214123908679956
"71",193,"SL18-NC-5-FG2xSL18-JS-11-MG3","ES",2020,0.015173946,0.219891654622732
"72",194,"SL18-CC-8-FG1xSL18-OI-18-MG3","ES",2020,0.368921013,0.222649014611689
"73",195,"SL18-CC-6-FG3xSL18-JS-9-MG2","ES",2020,0.182633664,0.212708247846756
"74",196,"SL18-NL-7-FG4xSA18-CB-1-MG12","ES",2020,0.073979465,0.227455541155015
"75",197,"SL18-CC-1-FG1xSL18-NC-15-MG3","ES",2020,0.740682368,0.241561901032529
"76",198,"SL18-CC-1-FG1xSL18-CC-4-MG11","ES",2020,0.344700631,0.244213339714041
"77",199,"SL18-CC-5-FG2xSL18-NC-9-MG2","ES",2020,0.206048658,0.230556800551735
"78",200,"SA18-CB-9-FG1xSL18-JS-19-MG1","ES",2020,0.857575582,0.234438573385622
"79",201,"SL18-NL-3-FG1xSL18-OD-3-MG1","ES",2020,0.096011073,0.249948185590146
"80",202,"SL18-CC-5-FG3xSA18-CB-1-MG12","ES",2020,0.240570651,0.224618247977652
"81",203,"SL18-CC-8-FG2xSL18-NC-5-MG3","ES",2020,0.02886746,0.229765517249409
"82",204,"SL18-CC-6-FG3xSL18-OI-14-MG2","ES",2020,0.11803921,0.233320259888257
"83",205,"SL18-NC-12-FG2xSA18-CB-3-MG1","ES",2020,0.379091481,0.207932004216497
"84",206,"SL18-CC-3-FG3xSL18-OD-6-MG3","ES",2020,0.563352197,0.196096450981999
"85",207,"SL18-CC-6-FG2xSL18-OI-14-MG1","ES",2020,0.233120687,0.231570907896171
"86",208,"SL18-JS-19-FG3xSA18-CB-3-MG2","ES",2020,0.032183786,0.227297057086893
"87",209,"SL18-NC-12-FG2xSL18-NL-5-MG2","ES",2020,NA,0.1813716696009
"88",210,"SL18-JS-5-FG1xSA18-CB-1-MG12","ES",2020,0.073085831,0.224648820367861
"89",211,"SL18-JS-16-FG3xSA18-CB-4-MG3","ES",2020,0.099304978,0.228147946262487
"90",212,"SL18-OI-4-FG2xSA18-CB-7-MG2","ES",2020,2.019239106,0.25316966058724
"91",213,"SL18-NC-1-FG1xSL18-NC-12-MG3","ES",2020,0.09967743,0.223560473983828
"92",214,"SL18-NC-15-FG3xSL18-CC-1-MG2","ES",2020,0.100402733,0.22789138763214
"93",215,"SL18-SF-17-FG2xSL18-NC-12-MG1","ES",2020,0.507413109,0.212385565216101
"94",216,"SL18-CC-5-FG2xSL18-NC-10-MG2","ES",2020,0.387601637,0.178632265468829
"95",217,"SL18-NL-3-FG1xSA18-CB-7-MG2","ES",2020,0.04892366,0.276732465761199
"96",218,"SL18-LL-9-FG2xSA18-CB-5-MG3","ES",2020,0.03154006,0.156884060022781
"97",219,"SL18-SF-17-FG2xSA18-CB-7-MG3","ES",2020,1.729189987,0.217161057363539
"98",220,"SA18-CB-4-FG6xSL18-JS-6-MG3","ES",2020,1.154265069,0.22246570565928
"99",221,"SL18-CC-3-FG1xSL18-JS-11-MG2","ES",2020,0.047017142,0.216672271244934
"100",222,"SA18-CB-5-FG6xSL18-CC-6-MG2","ES",2020,0.544987778,0.218741481558122
"101",223,"SL18-JS-19-FG3xSL18-OI-17-MG1","ES",2020,0.166598482,0.221587818786888
"102",224,"SL18-OI-17-FG4xSL18-CC-7-MG1","ES",2020,0.739377608,0.21053151799138
