"","testing","Individual","popChk","Year","y","yHat"
"21",21,"SL18-OI-16-FG3xSL18-NL-6-MG1","ES",2019,0.21,0.456774893986741
"22",22,"SL18-OI-16-FG3xSL18-SF-17-MG2","ES",2019,0.34,0.462802402235769
"23",23,"SL18-OI-17-FG1xSL18-SF-13-MG2","ES",2019,0.43,0.373472221595986
"24",24,"SL18-OI-17-FG2xSL18-SF-17-MG2","ES",2019,0.04,0.497991787677869
"25",25,"SL18-OI-18-FG1xSL18-OI-9-MG3","ES",2019,0.32,0.492153058902451
"26",26,"SL18-OI-18-FG2xSA18-CB-7-MG1","ES",2019,0.33,0.579964323269531
"27",27,"SL18-OI-18-FG2xSL18-LD-10-MG1","ES",2019,0.31,0.436848605379975
"28",28,"SL18-OI-18-FG2xSL18-LD-9-MG1","ES",2019,0.28,0.482091721924817
"29",29,"SL18-OI-18-FG2xSL18-NL-2-MG2","ES",2019,0.21,0.400934610927095
"30",30,"SL18-OI-18-FG2xSL18-LD-2-MG3","ES",2019,0.08,0.48194579269915
"31",31,"SL18-OI-18-FG3xSL18-LL-9-MG1","ES",2019,0.09,0.468573288839769
"32",32,"SL18-OI-18-FG3xSL18-OI-7-MG1","ES",2019,0.26,0.490061492645694
"33",33,"SL18-OI-18-FG5xSA18-CB-4-MG3","ES",2019,0.18,0.386648748991439
"34",34,"SL18-OI-18-FG5xSL18-LD-2-MG1","ES",2019,0.28,0.50641722671798
"35",35,"SL18-OI-18-FG5xSL18-SF-15-MG2","ES",2019,0.51,0.439588242508864
"36",36,"SL18-OI-18-FG6xSA18-CB-1-MG2","ES",2019,0.27,0.495648861145333
"37",37,"SL18-OI-18-FG6xSL18-NL-6-MG1","ES",2019,0.14,0.451762475979581
"38",38,"SL18-OI-2-FG2xSL18-LD-1-MG2","ES",2019,0.1,0.374053956210082
"39",39,"SL18-LD-1-FG1xSL18-NL-2-MG2","ES",2019,0.17,0.443962455968417
"40",40,"SL18-OI-2-FG3xSL18-NL-9-MG1","ES",2019,0.08,0.472368855083547
"41",41,"SL18-OI-2-FG3xSL18-SF-17-MG1","ES",2019,0.17,0.46927174380398
"42",42,"SL18-OI-6-FG1xSA18-CB-2-MG1","ES",2019,0.07,0.592645464933567
"43",43,"SL18-OI-6-FG1xSA18-CB-4-MG1","ES",2019,0.19,0.751136795456638
"44",44,"SL18-OI-6-FG1xSL18-LD-13-MG2","ES",2019,0.16,0.540903419380847
"45",45,"SL18-OI-6-FG1xSL18-LD-2-MG1","ES",2019,0.23,0.740884950388831
"46",46,"SL18-OI-6-FG1xSL18-LD-5-MG1","ES",2019,0.16,0.621586238983863
"47",47,"SL18-LD-1-FG1xSL18-OI-18-MG1","ES",2019,0.18,0.427047660694283
"48",48,"SL18-OI-6-FG1xSL18-NL-9-MG1","ES",2019,0.19,0.616862627633894
"49",49,"SL18-OI-6-FG1xSL18-SF-15-MG1","ES",2019,0.24,0.53878418991595
"50",50,"SL18-OI-6-FG1xSL18-SF-19-MG1","ES",2019,0.12,0.567467065438707
"51",51,"SL18-OI-7-FG3xSA18-CB-2-MG3","ES",2019,0.16,0.429771619950805
"52",52,"SL18-OI-9-FG1xSL18-LL-9-MG2","ES",2019,0.17,0.475678565870136
"53",53,"SL18-SF-13-FG1xSL18-LL-9-MG3","ES",2019,0.25,0.367256380683539
"54",54,"SL18-LD-1-FG2xSA18-CB-4-MG3","ES",2019,0.46,0.393935377834796
"55",55,"SL18-SF-17-FG1xSL18-LL-9-MG1","ES",2019,0.1,0.488020172458338
"56",56,"SL18-SF-17-FG3xSA18-CB-10-MG1","ES",2019,0.32,0.607234571806317
"57",57,"SL18-SF-17-FG3xSA18-CB-3-MG3","ES",2019,0.17,0.515064957163473
"58",58,"SL18-SF-17-FG3xSL18-LD-2-MG1","ES",2019,0.15,0.493506761913958
"59",59,"SL18-SF-17-FG3xSL18-NL-10-MG2","ES",2019,0.06,0.473380027635864
"60",60,"SL18-SF-17-FG3xSL18-NL-2-MG3","ES",2019,0.22,0.339498095964239
"61",61,"SL18-SF-17-FG3xSL18-NL-9-MG1","ES",2019,0.24,0.457923402639278
"62",62,"SL18-SF-17-FG3xSL18-OI-7-MG1","ES",2019,0.23,0.443764139139058
"63",63,"SL18-SF-17-FG3xSL18-OI-9-MG3","ES",2019,0.26,0.445577918952512
"64",64,"SA18-CB-10-FG2xSL18-LL-9-MG1","ES",2019,0.2,0.484665144751995
"65",65,"SL18-LD-1-FG2xSL18-SF-13-MG3","ES",2019,0.22,0.413073753363478
"66",66,"SL18-LD-1-FG2xSL18-SF-15-MG1","ES",2019,0.27,0.454118388052635
"67",67,"SL18-LD-1-FG3xSL18-NL-5-MG1","ES",2019,0.1,0.428280784632194
"68",68,"SL18-LD-1-FG3xSL18-OI-11-MG2","ES",2019,0.3,0.378955007985996
"69",69,"SL18-LD-1-FG3xSL18-OI-15-MG1","ES",2019,0.14,0.496246181770516
"70",70,"SL18-LD-1-FG3xSL18-OI-16-MG1","ES",2019,0.11,0.3805750450167
"71",71,"SL18-LD-1-FG3xSL18-OI-6-MG2","ES",2019,0.16,0.466616864548451
"72",72,"SL18-LD-1-FG3xSL18-OI-7-MG1","ES",2019,0.19,0.423297829451503
"73",73,"SL18-LD-1-FG3xSL18-OI-9-MG3","ES",2019,0.2,0.408738254068421
"74",74,"SA18-CB-4-FG3xSA18-CB-4-MG3","ES",2019,0.22,0.542820516713056
"75",75,"SL18-LD-1-FG3xSL18-NL-9-MG2","ES",2019,0.11,0.431357995396487
"76",76,"SL18-LD-1-FG3xSL18-OI-15-MG2","ES",2019,0.24,0.516367413621762
"77",77,"SL18-LD-2-FG2xSA18-CB-3-MG3","ES",2019,0.21,0.447060702198173
"78",78,"SL18-LD-2-FG2xSL18-LL-9-MG2","ES",2019,0.24,0.404272844195133
"79",79,"SL18-LD-2-FG2xSL18-NL-9-MG1","ES",2019,0.04,0.388075849716053
"80",80,"SL18-LD-2-FG2xSL18-SF-19-MG1","ES",2019,0.33,0.109722103626068
"81",81,"SL18-LD-3-FG1xSL18-NL-9-MG1","ES",2019,0.08,0.318233838201893
"82",82,"SL18-LD-3-FG1xSL18-SF-19-MG2","ES",2019,0.23,0.445704468315827
"83",83,"SL18-LD-3-FG2xSA18-CB-2-MG3","ES",2019,0.18,0.384009223491609
"84",84,"SL18-LD-3-FG2xSL18-LL-9-MG2","ES",2019,0.19,0.327524694871336
"85",85,"SL18-LD-3-FG2xSL18-SF-17-MG3","ES",2019,0.1,0.309083726794848
"86",86,"SL18-LD-4-FG1xSA18-CB-2-MG1","ES",2019,0.19,0.461179169892312
"87",87,"SL18-LD-4-FG1xSL18-NL-3-MG2","ES",2019,0.14,0.41125842356014
"88",88,"SL18-LD-4-FG2xSL18-LL-9-MG1","ES",2019,0.08,0.439724026839027
"89",89,"SL18-LD-4-FG2xSL18-SF-15-MG2","ES",2019,0.27,0.430884895839919
"90",90,"SL18-LD-4-FG3xSL18-SF-17-MG1","ES",2019,0.17,0.319081560296202
"91",91,"SL18-LD-5-FG1xSA18-CB-10-MG1","ES",2019,0.13,0.414048954973294
"92",92,"SA18-CB-7-FG1xSL18-LL-9-MG3","ES",2019,0.38,0.406426379112742
"93",93,"SL18-LD-9-FG2xSL18-SF-13-MG3","ES",2019,0.11,0.272653830600926
"94",94,"SL18-LD-9-FG3xSL18-NL-7-MG1","ES",2019,0.12,0.425283582386509
"95",95,"SL18-LD-9-FG3xSL18-SF-17-MG1","ES",2019,0.29,0.400451784142784
"96",96,"SL18-LL-9-FG3xSL18-NL-9-MG1","ES",2019,0,0.326531059757418
"97",97,"SL18-NL-10-FG1xSA18-CB-4-MG3","ES",2019,0.24,0.27778164766721
"98",98,"SL18-NL-10-FG1xSL18-LD-2-MG1","ES",2019,0.07,0.35321051519154
"99",99,"SL18-LD-10-FG1xSA18-CB-1-MG2","ES",2019,0.26,0.41593751834873
"100",100,"SL18-NL-10-FG1xSL18-OI-15-MG1","ES",2019,0.38,0.32886548903046
"101",101,"SL18-NL-10-FG1xSL18-OI-7-MG1","ES",2019,0.34,0.237792128447317
"102",102,"SL18-NL-10-FG1xSL18-SF-13-MG1","ES",2019,0.33,0.237359765146907
"103",103,"SL18-NL-10-FG3xSL18-NL-3-MG2","ES",2019,0.04,0.367060323621725
"104",104,"SL18-NL-2-FG1xSA18-CB-1-MG2","ES",2019,0.38,0.349697514541665
"105",105,"SL18-NL-2-FG1xSL18-LD-13-MG2","ES",2019,0.31,0.308512297112134
"106",106,"SL18-NL-2-FG1xSL18-SF-17-MG1","ES",2019,0.42,0.372510239418809
"107",107,"SL18-NL-2-FG3xSA18-CB-2-MG3","ES",2019,0.17,0.358120432989579
"108",108,"SL18-NL-2-FG3xSA18-CB-4-MG1","ES",2019,0.1,0.0734149471611339
"109",109,"SL18-NL-2-FG3xSL18-LD-3-MG2","ES",2019,0.12,0.206009318552167
"110",110,"SL18-NL-2-FG3xSL18-OI-16-MG1","ES",2019,0.3,0.225584561281636
"111",111,"SL18-NL-3-FG1xSA18-CB-7-MG2","ES",2019,0.43,0.0903703525782406
"112",112,"SL18-NL-3-FG1xSL18-OI-11-MG2","ES",2019,0.26,0.290926637550038
"113",113,"SL18-NL-3-FG1xSL18-SF-13-MG2","ES",2019,0.2,0.165624966939224
"114",114,"SL18-NL-3-FG2xSL18-SF-17-MG2","ES",2019,0.46,0.370738721122859
"115",115,"SL18-NL-3-FG3xSA18-CB-2-MG2","ES",2019,0.17,0.406879341342803
"116",116,"SL18-LD-10-FG1xSL18-OI-18-MG1","ES",2019,0.16,0.409241957714397
"117",117,"SL18-NL-6-FG1xSA18-CB-3-MG3","ES",2019,0.48,0.502006173460188
"118",118,"SL18-NL-6-FG1xSA18-CB-7-MG2","ES",2019,0.46,0.503362857434776
"119",119,"SL18-NL-6-FG1xSL18-LD-1-MG2","ES",2019,0.18,0.435792676586625
"120",120,"SL18-NL-6-FG1xSL18-LD-2-MG1","ES",2019,0.27,0.319158362811925
"121",121,"SL18-NL-6-FG1xSL18-LD-3-MG2","ES",2019,0.35,0.299391095003604
"122",122,"SL18-NL-6-FG1xSL18-NL-2-MG1","ES",2019,0.24,0.440620213401236
"123",251,"SL18-ME-1-FG1xSL18-ME-1-MG1","Z1",2019,0.3,-3.64429997828246
"124",252,"SL18-ME-1-FG1xSL18-ME-1-MG1","Z1",2019,0.29,-3.63760181931303
"125",253,"SL18-ME-1-FG1xSL18-ME-1-MG1","Z1",2019,0.31,-3.75474461488823
"126",254,"SL18-ME-1-FG1xSL18-ME-1-MG1","Z1",2019,0.1,-3.7376469996682
"127",255,"SL18-ME-1-FG1xSL18-ME-1-MG1","Z1",2019,0.17,-3.6286197134072
"128",256,"SL18-ME-1-FG1xSL18-ME-1-MG1","Z1",2019,0.41,-3.61287311724325
"129",257,"SL18-ME-1-FG1xSL18-ME-1-MG1","Z1",2019,0.2,-3.61901800853524
"130",258,"SL18-ME-1-FG1xSL18-ME-1-MG1","Z1",2019,0.37,-3.66405932849677
"131",259,"SL18-ME-1-FG1xSL18-ME-1-MG1","Z1",2019,0.31,-3.64493869633101
"132",260,"SL18-ME-1-FG1xSL18-ME-1-MG1","Z1",2019,0.22,-3.69573563431503
"133",261,"SL18-ME-1-FG1xSL18-ME-2-MG2","Z2",2019,0.17,-17.1142727492469
"134",262,"SL18-ME-1-FG1xSL18-ME-2-MG2","Z2",2019,0.16,-17.0477955463881
"135",263,"SL18-ME-1-FG1xSL18-ME-2-MG2","Z2",2019,0.22,-17.1726054120324
"136",264,"SL18-ME-1-FG1xSL18-ME-2-MG2","Z2",2019,0.12,-17.079856504911
"137",265,"SL18-ME-1-FG1xSL18-ME-2-MG2","Z2",2019,0.24,-17.0635781257714
"138",266,"SL18-ME-1-FG1xSL18-ME-2-MG2","Z2",2019,0.3,-17.0631008763949
"139",267,"SL18-ME-1-FG1xSL18-ME-2-MG2","Z2",2019,0.13,-17.1802436719707
