factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
0.01260401 -0.03174909 -0.3825986 -0.2168136 0.1723825
0.1049762 -0.2173544 -0.5543554 -0.3768268 0.2682588
-0.07379517 -0.2204107 -0.389296 -0.6050528 0.2193326
0.1984736 0.06024806 -0.3794835 -0.3528864 0.3425538
-0.01042608 -0.1328922 -0.4104366 -0.5023362 0.299004
0.1510316 0.08861081 -0.3128833 -0.3732921 0.3054845
0.2454699 0.261232 -0.1850577 -0.3870801 0.1840699
0.08275338 -0.1633296 -0.208057 -0.3336378 0.2170147
0.03144893 -0.007321651 -0.2168672 -0.395008 0.2752467
0.08432039 0.1500416 -0.1718542 -0.2712041 0.2338294
0.2347502 0.03035205 -0.2542769 -0.2395891 0.1836622
0.102629 0.02642463 -0.2430419 -0.5835836 0.2843261
0.1218105 0.1361018 -0.03584846 -0.2346646 0.1640245
0.05240707 0.005001716 0.001842406 -0.3694455 0.2024085
0.2178104 -0.04849286 -0.04983911 -0.309189 0.150137
0.2279467 0.02961455 -0.07948465 -0.4200589 0.176595
0.1974264 0.1475996 -0.1878329 -0.4420509 0.1337803
0.05244033 -0.04063723 -0.1078026 -0.3565855 0.0685318
0.1768755 0.03348655 0.05630077 -0.1783117 0.02520759
-0.01706851 -0.02258838 -0.1079744 -0.4781851 0.08599673
0.07781079 -0.01681561 -0.04217961 -0.2319424 0.04057906
0.04663345 0.07462375 -0.1300861 -0.424763 0.0812225
0.09034162 -0.2126243 -0.1498257 -0.2608679 0.1051822
-0.1057261 -0.06653358 -0.268341 -0.2114209 0.1162538
-0.1071718 -0.1704498 -0.3838923 -0.2603662 0.174979
0.1666891 -0.07387014 -0.2795776 -0.2182893 0.2065844
0.05432101 -0.2008191 -0.30075 -0.2802563 0.2604698
0.2193446 0.1675772 -0.3648112 -0.321615 0.31608
-0.008211579 0.002263031 -0.3408601 -0.2612045 0.1591397
0.03776112 -0.1312557 -0.2074295 -0.3679824 0.1390122
0.08463238 -0.0006450002 -0.3200033 -0.2510276 0.09942334
0.2133987 0.1315715 -0.2534755 -0.314899 0.04201299
0.02023688 0.04586107 -0.2689639 -0.3139832 0.01442476
0.1444696 0.04474764 -0.07199313 -0.1045643 0.007052314
0.3765814 0.2240535 -0.3152334 -0.3812551 0.1087083
0.06524735 -0.3013563 -0.3994238 -0.1419481 0.1412632
0.1439878 0.1101605 -0.1201619 -0.2190086 0.09952862
-0.1143428 0.01190986 -0.2762649 -0.2336621 0.114338
-0.2462276 -0.3363973 -0.2470433 -0.3142498 0.09756205
0.0455231 -0.074904 -0.443422 -0.4988925 0.2225932
0.1920553 0.1063989 -0.3441924 -0.2713232 0.1975562
0.1945136 0.1298461 -0.06783647 -0.4023746 0.1878591
