"Row" "Column" "Ainverse"
"4728" 97 72 92966.3966208674
"4729" 97 73 4510.4046177432
"4730" 97 74 -1.15065947670432
"4731" 97 75 -0.108513298681654
"4732" 97 76 -19945.7959480147
"4733" 97 77 20283.5699008569
"4734" 97 78 -14613.9272691242
"4735" 97 79 7549.86911722924
"4736" 97 80 -13219.3356472056
"4737" 97 81 -147.40133279859
"4738" 97 82 147.328437762208
"4739" 97 83 -14613.8546296253
"4740" 97 84 14613.9826694037
"4741" 97 85 -0.11565516790607
"4742" 97 86 -4829.69186564088
"4743" 97 87 4829.71510397525
"4744" 97 88 58239.5445648658
"4745" 97 89 -58239.5836041906
"4746" 97 90 0.025322559869569
"4747" 97 91 0.143229662043797
"4748" 97 92 0.144971462965484
"4749" 97 93 -0.528011485505603
"4750" 97 94 -0.128191304146087
"4751" 97 95 0.213869168032425
"4752" 97 96 0.127588360463156
"4753" 97 97 786494.83901639
"4754" 98 1 -0.15410200177342
"4755" 98 2 2379.96752883309
"4756" 98 3 31082.607499438
"4757" 98 4 2960.98748541252
"4758" 98 5 175462.262073729
"4759" 98 6 47932.8945257468
"4760" 98 7 -10814.7656891296
"4761" 98 8 -9309.47808946721
"4762" 98 9 11546.5247250769
"4763" 98 10 -11546.6044952764
"4764" 98 11 5671.58838903394
"4765" 98 12 -5671.73996291038
"4766" 98 13 -0.0163052497981146
"4767" 98 14 -12486.499120398
"4768" 98 15 26914.2729859553
"4769" 98 16 -14427.6732406523
"4770" 98 17 58535.4983893155
"4771" 98 18 -0.143211168525174
"4772" 98 19 -3795.71710622763
"4773" 98 20 -38158.1699855066
"4774" 98 21 -20376.7386143377
"4775" 98 22 -0.332218955118405
"4776" 98 23 2379.89617637743
"4777" 98 24 0.145689960506947
"4778" 98 25 0.0649226811311236
"4779" 98 26 -9466.57060084071
"4780" 98 27 0.103891100794687
"4781" 98 28 4738.56264867263
"4782" 98 29 4727.94427766072
"4783" 98 30 -0.1080639701749
"4784" 98 31 -39651.129566237
"4785" 98 32 39651.4046736667
"4786" 98 33 167884.30636277
"4787" 98 34 -207535.183679394
"4788" 98 35 39650.7551985396
"4789" 98 36 -20376.6459713539
"4790" 98 37 20376.6932889967
"4791" 98 38 0.0215391671897871
"4792" 98 39 -4727.8942652196
"4793" 98 40 -8557.12684788918
"4794" 98 41 8557.06616407202
"4795" 98 42 11547.3479499514
"4796" 98 43 37570.9190716531
"4797" 98 44 24083.2337784026
"4798" 98 45 -193354.204503212
"4799" 98 46 0.169484443406036
"4800" 98 47 4727.67747683448
"4801" 98 48 29514.406615533
"4802" 98 49 70306.7979338032
"4803" 98 50 20331.1890243891
"4804" 98 51 0.058889531195331
"4805" 98 52 -0.0334000674930731
"4806" 98 53 0.381184547051376
"4807" 98 54 55879.3506766311
"4808" 98 55 0.141778493831085
"4809" 98 56 0.893231137584211
"4810" 98 57 7021.06047239771
"4811" 98 58 -229039.697809203
"4812" 98 59 -0.188131056665892
"4813" 98 60 0.0622746391737177
"4814" 98 61 -6171.09275055621
"4815" 98 62 176750.122336063
"4816" 98 63 51438.7387821694
"4817" 98 64 0.123500451102166
"4818" 98 65 -0.0876674971938722
"4819" 98 66 -55879.1349013223
"4820" 98 67 -26914.3057241051
"4821" 98 68 -50037.1180670935
"4822" 98 69 94342.5621519472
"4823" 98 70 -33186.8233824731
"4824" 98 71 -0.179888215474812
"4825" 98 72 73872.5648976987
"4826" 98 73 -51438.8201416789
"4827" 98 74 0.311319950396748
"4828" 98 75 -0.111509069193667
"4829" 98 76 -6637.67394602912
"4830" 98 77 7716.02652838115
"4831" 98 78 12419.2454516703
"4832" 98 79 -5476.13549832704
"4833" 98 80 -14659.3577906636
"4834" 98 81 -9309.79294722508
"4835" 98 82 9309.6774831156
"4836" 98 83 12419.0296195739
"4837" 98 84 -12419.1425125287
"4838" 98 85 0.0995542817234508
"4839" 98 86 -11547.1928563014
"4840" 98 87 11547.0914336386
"4841" 98 88 39650.7174144341
"4842" 98 89 -39650.6374630005
"4843" 98 90 -0.0376417454829839
"4844" 98 91 -0.134375174767919
"4845" 98 92 -0.309219239872199
"4846" 98 93 0.0291642787399696
"4847" 98 94 0.0556137179860123
"4848" 98 95 -0.219493227630715
"4849" 98 96 -0.0929384652832419
"4850" 98 97 -320645.395619834
"4851" 98 98 880727.246582647
"4852" 99 1 -0.145786317888486
"4853" 99 2 -174895.967781078
"4854" 99 3 55301.8503377244
"4855" 99 4 -1690.39374450587
"4856" 99 5 -1365.08229263654
"4857" 99 6 -5809.09146401187
"4858" 99 7 -70720.2002803683
"4859" 99 8 -4251.25721061018
"4860" 99 9 16170.1195159725
"4861" 99 10 -16170.3908084373
"4862" 99 11 50109.889430469
"4863" 99 12 -50109.9249918603
"4864" 99 13 -0.155265983049888
"4865" 99 14 -1398.92927980256
"4866" 99 15 7065.05856133885
"4867" 99 16 -5666.30470939964
"4868" 99 17 52699.1861693637
"4869" 99 18 0.473985822244044
"4870" 99 19 -84433.7312880175
"4871" 99 20 50513.5635758838
"4872" 99 21 -103214.891543115
"4873" 99 22 1.10433888203691
"4874" 99 23 -174893.522138411
"4875" 99 24 -0.544125072977177
"4876" 99 25 0.215352762275775
"4877" 99 26 -134544.74474701
"4878" 99 27 -0.890292772227089
"4879" 99 28 -16138.7499719366
"4880" 99 29 150685.856604558
"4881" 99 30 -0.593997766697003
"4882" 99 31 -2834.62105562244
"4883" 99 32 2834.76350533245
"4884" 99 33 -12231.4749596313
"4885" 99 34 9396.22161649453
"4886" 99 35 2835.36690343264
"4887" 99 36 -103215.915397318
"4888" 99 37 103215.330441327
"4889" 99 38 -0.100339069352907
"4890" 99 39 -150686.579209166
"4891" 99 40 28982.9547122769
"4892" 99 41 -28983.075149515
"4893" 99 42 16170.4052136389
"4894" 99 43 -2618.86138788147
"4895" 99 44 -38234.0244221719
"4896" 99 45 698.960187489258
"4897" 99 46 0.149898080585312
"4898" 99 47 150687.553721143
"4899" 99 48 -3231.88781341362
"4900" 99 49 -3198.53572968507
"4901" 99 50 30413.6734767524
"4902" 99 51 -0.0521905770544205
"4903" 99 52 -0.0995671115800603
"4904" 99 53 -0.54728700166693
"4905" 99 54 -8865.32740176274
"4906" 99 55 -0.222274961499977
"4907" 99 56 0.889481543369567
"4908" 99 57 3867.98008055958
"4909" 99 58 -3619.14753917178
"4910" 99 59 0.230027313487509
"4911" 99 60 0.31574080555161
"4912" 99 61 -7549.99475072126
"4913" 99 62 1159.72183076883
"4914" 99 63 6139.79405595513
"4915" 99 64 -0.141361976815069
"4916" 99 65 0.144999922811333
"4917" 99 66 8864.87200291052
"4918" 99 67 -7065.01622226808
"4919" 99 68 48226.3025612474
"4920" 99 69 -8440.63884855272
"4921" 99 70 -12884.6259078831
"4922" 99 71 0.0378852522417863
"4923" 99 72 -11120.0117511113
"4924" 99 73 -6139.93901387654
"4925" 99 74 -0.250678813024268
"4926" 99 75 0.0221943098494319
"4927" 99 76 -2576.35320756699
"4928" 99 77 -2531.28436563663
"4929" 99 78 -3215.90368645786
"4930" 99 79 -13949.2600548756
"4931" 99 80 19696.2962545433
"4932" 99 81 -4251.52663911526
"4933" 99 82 4251.40819392304
"4934" 99 83 -3216.45145902203
"4935" 99 84 3216.16669318924
"4936" 99 85 0.0883462263458105
"4937" 99 86 -16170.365153742
"4938" 99 87 16170.4461847557
"4939" 99 88 2835.16655392324
"4940" 99 89 -2835.17355949084
"4941" 99 90 -0.274968380502705
"4942" 99 91 -0.126518818918705
"4943" 99 92 0.527982000561421
"4944" 99 93 0.116899311321317
"4945" 99 94 0.200382572519209
"4946" 99 95 -0.303403008141437
"4947" 99 96 -0.160735456175764
"4948" 99 97 -19280.1574048726
"4949" 99 98 2347.5400642783
"4950" 99 99 325589.163608757
"4951" 100 1 -0.158070199651355
"4952" 100 2 -10213.2085055678
"4953" 100 3 -1471.44160396195
"4954" 100 4 10309.639801585
"4955" 100 5 -389513.385710287
"4956" 100 6 34733.5403917063
"4957" 100 7 37415.1308683878
"4958" 100 8 23457.3070043863
"4959" 100 9 -14578.5980608608
"4960" 100 10 14578.5600701758
"4961" 100 11 -4391.84986412298
"4962" 100 12 4391.81373929697
"4963" 100 13 0.17404790118085
"4964" 100 14 -3817.48420786877
"4965" 100 15 -37594.4319377223
"4966" 100 16 41411.6955450645
"4967" 100 17 78743.640026312
"4968" 100 18 -0.29118338490895
"4969" 100 19 3095.90540884031
"4970" 100 20 -61220.2586114005
"4971" 100 21 -17522.6143090503
"4972" 100 22 -0.419508783226179
"4973" 100 23 -10213.3015489241
"4974" 100 24 0.151842964385136
"4975" 100 25 -0.114950437441748
"4976" 100 26 7487.57682913744
"4977" 100 27 0.0511367535085504
"4978" 100 28 -7080.31443048286
"4979" 100 29 -407.421803588671
"4980" 100 30 0.036522828613598
"4981" 100 31 1536.13819770987
"4982" 100 32 -1535.90302175182
"4983" 100 33 20324.0285102789
"4984" 100 34 -18786.1998821198
"4985" 100 35 -1537.57751536704
"4986" 100 36 -17522.5765456927
"4987" 100 37 17522.5883515023
"4988" 100 38 -0.0830648010724181
"4989" 100 39 407.397849479193
"4990" 100 40 16478.1366037692
"4991" 100 41 -16478.1598747597
"4992" 100 42 -14578.2834720196
"4993" 100 43 -17137.8351850585
"4994" 100 44 -16315.7734686054
"4995" 100 45 70382.2616059506
"4996" 100 46 -0.0732450774391106
"4997" 100 47 -407.376953167195
"4998" 100 48 -17515.990833398
"4999" 100 49 8889.58780801396
"5000" 100 50 -13723.8665010183
"5001" 100 51 0.0123710061972454
"5002" 100 52 0.0207725660870258
"5003" 100 53 0.0478360794893564
"5004" 100 54 50301.7912727091
"5005" 100 55 0.252449566271524
"5006" 100 56 -0.625569468955092
"5007" 100 57 -43943.215480777
"5008" 100 58 59939.0620435736
"5009" 100 59 -0.372210938766691
"5010" 100 60 -0.0761725718829664
"5011" 100 61 -27959.2016395461
"5012" 100 62 71041.5975544379
"5013" 100 63 -59077.1093959118
"5014" 100 64 0.241761313200846
"5015" 100 65 -0.423734710526686
"5016" 100 66 -50301.1168361518
"5017" 100 67 37594.5902279489
"5018" 100 68 18352.2214692887
"5019" 100 69 -369689.753310685
"5020" 100 70 54557.2027965548
"5021" 100 71 0.337858066218723
"5022" 100 72 189195.924742538
"5023" 100 73 59077.2216838796
"5024" 100 74 0.415373718128666
"5025" 100 75 0.159618055586968
"5026" 100 76 10911.8770606553
"5027" 100 77 -10444.0995577107
"5028" 100 78 -4427.87522355115
"5029" 100 79 5539.90905056883
"5030" 100 80 9332.03740509658
"5031" 100 81 23457.0596046015
"5032" 100 82 -23457.0764220231
"5033" 100 83 -4427.93916328852
"5034" 100 84 4427.87144782439
"5035" 100 85 0.0378411258588831
"5036" 100 86 14578.2604119518
"5037" 100 87 -14578.303414779
"5038" 100 88 -1536.90079796336
"5039" 100 89 1537.14868516772
"5040" 100 90 -0.130761351348369
"5041" 100 91 0.0825909695639933
"5042" 100 92 -0.0285714543452032
"5043" 100 93 0.245899770754862
"5044" 100 94 0.0894647057630615
"5045" 100 95 -0.149521753872981
"5046" 100 96 -0.0149168411858902
"5047" 100 97 -230694.833397726
"5048" 100 98 -269805.068294921
"5049" 100 99 9805.78125437755
"5050" 100 100 759203.934397205
"5051" 101 1 0.0488318922714832
"5052" 101 2 -5043.65576898012
"5053" 101 3 -39370.7258094892
"5054" 101 4 -2903.83188662752
"5055" 101 5 80779.9838891689
"5056" 101 6 -18784.9920243591
"5057" 101 7 -9155.33853789033
"5058" 101 8 -14000.1865781745
"5059" 101 9 -1797.92301027715
"5060" 101 10 1798.01446075847
"5061" 101 11 3303.55348721598
"5062" 101 12 -3303.61061409386
"5063" 101 13 -0.0277473072661778
"5064" 101 14 5701.4713045594
"5065" 101 15 -38460.8452961013
"5066" 101 16 32759.3512492251
"5067" 101 17 51959.895397981
"5068" 101 18 -0.25066701402758
"5069" 101 19 3196.16540477387
"5070" 101 20 -36612.7563383213
"5071" 101 21 -15346.2209407694
"5072" 101 22 -0.522344680239423
"5073" 101 23 -5043.67184343978
"5074" 101 24 0.214963312808668
"5075" 101 25 -0.288139113900141
"5076" 101 26 -107.76809882601
"5077" 101 27 -0.0792718652802177
"5078" 101 28 -1974.56701131741
"5079" 101 29 2082.3449947666
"5080" 101 30 0.0552432350771214
"5081" 101 31 96354.8001211051
"5082" 101 32 -96355.6443358978
"5083" 101 33 75737.615112454
"5084" 101 34 20615.3777434971
"5085" 101 35 -96352.8620542399
"5086" 101 36 -15346.0335980494
"5087" 101 37 15346.1416469722
"5088" 101 38 0.121885376707193
"5089" 101 39 -2082.41960850096
"5090" 101 40 -16422.5698225074
"5091" 101 41 16422.484889005
"5092" 101 42 -1798.07254053142
"5093" 101 43 -2251.00220419324
"5094" 101 44 -2243.80539383309
"5095" 101 45 49804.1566855727
"5096" 101 46 0.00351402202742878
"5097" 101 47 2082.51039063755
"5098" 101 48 -41403.6475514545
"5099" 101 49 13135.5465587844
"5100" 101 50 -15243.1829414142
"5101" 101 51 -0.186869874102338
"5102" 101 52 -0.00642343548077666
"5103" 101 53 -0.176764733660675
"5104" 101 54 45895.7627317592
"5105" 101 55 -0.404690889636146
"5106" 101 56 1.65813639625815
"5107" 101 57 69498.1473294346
"5108" 101 58 170647.947906806
"5109" 101 59 -0.0310292418479424
"5110" 101 60 0.167094806726766
"5111" 101 61 79440.116350746
"5112" 101 62 -331737.346422354
"5113" 101 63 12149.2959908331
"5114" 101 64 -0.49440370841255
"5115" 101 65 -0.371757203695357
"5116" 101 66 -45895.0945736246
"5117" 101 67 38460.9447514879
"5118" 101 68 57771.5569986885
"5119" 101 69 177922.291847167
"5120" 101 70 78357.3067316293
"5121" 101 71 0.261904357634654
"5122" 101 72 -356035.53247704
"5123" 101 73 -12148.8931779543
"5124" 101 74 0.398564124901566
"5125" 101 75 0.10025838944505
"5126" 101 76 15671.8393558542
"5127" 101 77 -17555.6426618984
"5128" 101 78 6622.50691743021
"5129" 101 79 -7613.68394985002
"5130" 101 80 18546.7834206493
"5131" 101 81 -14000.0856100644
"5132" 101 82 14000.1321917007
"5133" 101 83 6622.47702339191
"5134" 101 84 -6622.6402444645
"5135" 101 85 0.189586633557476
"5136" 101 86 1797.98132138693
"5137" 101 87 -1797.83294276578
"5138" 101 88 -96353.442527728
"5139" 101 89 96353.180914472
"5140" 101 90 0.126129718572855
"5141" 101 91 -0.0937012617928383
"5142" 101 92 0.0708759135298511
"5143" 101 93 0.224634323015882
"5144" 101 94 0.0402774341215388
"5145" 101 95 0.0097917413145349
"5146" 101 96 -0.132552515943255
"5147" 101 97 -235152.81591725
"5148" 101 98 -290275.06139892
"5149" 101 99 7126.40878203628
"5150" 101 100 -258702.524206744
"5151" 101 101 784131.847327984
"5152" 102 1 0.095217605136754
"5153" 102 2 -0.243521250032721
"5154" 102 3 -0.218158024351642
"5155" 102 4 0.217059129492861
"5156" 102 5 0.443939137909723
"5157" 102 6 0.0594180196719954
"5158" 102 7 -0.158716081796381
"5159" 102 8 -0.163511729791436
"5160" 102 9 -0.107864640656021
"5161" 102 10 0.092196641790782
"5162" 102 11 -0.180814678778354
"5163" 102 12 0.24902381257035
"5164" 102 13 0.0259445972196379
"5165" 102 14 0.215673240718334
"5166" 102 15 -0.0680328191245447
"5167" 102 16 -0.130791001919866
"5168" 102 17 0.274532413069008
"5169" 102 18 0.0481644744988848
"5170" 102 19 0.101681322269551
"5171" 102 20 0.0151581844005941
"5172" 102 21 -0.175088065847783
"5173" 102 22 -0.103367310174517
"5174" 102 23 -0.285345092719182
"5175" 102 24 -0.00556727371609229
"5176" 102 25 0.0479817305826326
"5177" 102 26 0.241180614934884
"5178" 102 27 -0.0450177228308607
"5179" 102 28 -0.100443294910418
"5180" 102 29 -0.101500925965855
"5181" 102 30 0.00533627034544261
"5182" 102 31 -0.05854524357436
"5183" 102 32 0.0549151514121657
"5184" 102 33 0.0784413687451831
"5185" 102 34 0.015972723687146
"5186" 102 35 -0.0980447215565244
"5187" 102 36 -0.19425815215787
"5188" 102 37 0.190626149532512
"5189" 102 38 -0.0211308727218316
"5190" 102 39 0.0300372404099193
"5191" 102 40 0.105593886642253
"5192" 102 41 -0.106339424196002
"5193" 102 42 -0.123063081352917
"5194" 102 43 0.101228206350617
"5195" 102 44 -0.229193877862958
"5196" 102 45 0.286722247867795
"5197" 102 46 -0.0166378227411582
"5198" 102 47 8.4373514394197e-05
"5199" 102 48 -0.0785253745893391
"5200" 102 49 0.106501802428301
"5201" 102 50 -0.0741069352979085
"5202" 102 51 0.0129382654672682
"5203" 102 52 0.0153310894679549
"5204" 102 53 -0.100435004158511
"5205" 102 54 0.135513533277437
"5206" 102 55 0.00693793716049403
"5207" 102 56 -0.134619669173342
"5208" 102 57 -0.0889232937949268
"5209" 102 58 0.161495823604789
"5210" 102 59 -0.0360707060413516
"5211" 102 60 -0.00905862553640071
"5212" 102 61 -0.167465901570455
"5213" 102 62 0.274112943831091
"5214" 102 63 0.00746629326816374
"5215" 102 64 0.006936818051349
"5216" 102 65 -0.0910794684776963
"5217" 102 66 -0.0504412173246579
"5218" 102 67 0.0130141947726435
"5219" 102 68 -0.386841557043973
"5220" 102 69 0.276619434894214
"5221" 102 70 -0.0496529804757804
"5222" 102 71 0.10855669190285
"5223" 102 72 0.221318159320843
"5224" 102 73 -0.0349705458580309
"5225" 102 74 -0.00378894106738025
"5226" 102 75 -0.0559156945073625
"5227" 102 76 -0.11288896674058
"5228" 102 77 0.021842509342113
"5229" 102 78 0.0993766719615834
"5230" 102 79 -0.0479107399379651
"5231" 102 80 -0.0162114179806579
"5232" 102 81 0.109635142639583
"5233" 102 82 -0.0322438159284682
"5234" 102 83 0.249028965565609
"5235" 102 84 -0.119205744422518
"5236" 102 85 -0.137302137590957
"5237" 102 86 0.0950139966639229
"5238" 102 87 -0.127929439490357
"5239" 102 88 0.0401724761046489
"5240" 102 89 -0.0730867235500692
"5241" 102 90 0.0105669893922659
"5242" 102 91 -0.00276295605895395
"5243" 102 92 0.0294728969224878
"5244" 102 93 0.00151784648903862
"5245" 102 94 0.00361084452540502
"5246" 102 95 0.0610368824599848
"5247" 102 96 0.0694017170920478
"5248" 102 97 -0.814000789275852
"5249" 102 98 -0.873598456263051
"5250" 102 99 0.310293501880074
"5251" 102 100 -0.713216759230692
"5252" 102 101 -0.763764198904684
"5253" 102 102 3.19588669585832
"5254" 103 1 0.00708861843903018
"5255" 103 2 -0.0598825455882087
"5256" 103 3 -0.0789159948209394
"5257" 103 4 0.0399988479464211
"5258" 103 5 0.199348119027867
"5259" 103 6 0.198026166455464
"5260" 103 7 0.00244693825635088
"5261" 103 8 -0.0305497716969346
"5262" 103 9 1.67470973894165
"5263" 103 10 -1.68046643575905
"5264" 103 11 0.0762704242450965
"5265" 103 12 -0.104389432868023
"5266" 103 13 -0.0247669659212868
"5267" 103 14 0.0565171658337536
"5268" 103 15 0.00930978847815841
"5269" 103 16 -0.0781610431980766
"5270" 103 17 0.0157355073917745
"5271" 103 18 0.0499749270832537
"5272" 103 19 -0.0849004379564822
"5273" 103 20 -0.1393348759315
"5274" 103 21 -0.0388054325049455
"5275" 103 22 0.106445152268538
"5276" 103 23 -0.117114655894918
"5277" 103 24 -0.0370343500629402
"5278" 103 25 -0.00582836318076392
"5279" 103 26 -0.0625972336086153
"5280" 103 27 0.0638856523806611
"5281" 103 28 -0.01636624519376
"5282" 103 29 -0.00257085745416728
"5283" 103 30 0.00504420533063347
"5284" 103 31 0.0830329628998711
"5285" 103 32 -0.117599196624197
"5286" 103 33 0.062990439322481
"5287" 103 34 -0.175373935318785
"5288" 103 35 0.0778168375268546
"5289" 103 36 -0.0740641698851387
"5290" 103 37 0.0394973940731568
"5291" 103 38 -0.0319808755354538
"5292" 103 39 -0.0202322248204325
"5293" 103 40 -0.0328383455512587
"5294" 103 41 0.0479941748677203
"5295" 103 42 -1.27932867529236
"5296" 103 43 0.177952383468717
"5297" 103 44 0.175200834394826
"5298" 103 45 0.292457415912932
"5299" 103 46 0.0467781304524783
"5300" 103 47 0.00363397339488001
"5301" 103 48 0.14099952884745
"5302" 103 49 0.259807626505086
"5303" 103 50 0.171138046893893
"5304" 103 51 -0.0440567903716736
"5305" 103 52 -0.0282881322933036
"5306" 103 53 0.102067927425321
"5307" 103 54 0.106044832222627
"5308" 103 55 -0.0430434097279797
"5309" 103 56 0.184153969534616
"5310" 103 57 0.0949271624446088
"5311" 103 58 0.169443394695245
"5312" 103 59 -0.979428951818902
"5313" 103 60 0.00972715312453467
"5314" 103 61 0.0244862100484624
"5315" 103 62 0.318481436682937
"5316" 103 63 0.135163831779323
"5317" 103 64 -0.0430433613543849
"5318" 103 65 0.0385335227579375
"5319" 103 66 -0.17385364995584
"5320" 103 67 -0.0120742966082442
"5321" 103 68 -0.237363548071544
"5322" 103 69 0.0508402854083027
"5323" 103 70 0.0672229036366145
"5324" 103 71 0.0306128697791002
"5325" 103 72 0.0773730970075024
"5326" 103 73 -0.104406565989043
"5327" 103 74 -0.029419889463242
"5328" 103 75 0.00423455352171203
"5329" 103 76 0.09061968480102
"5330" 103 77 -0.0149015839684289
"5331" 103 78 0.126978485514408
"5332" 103 79 -0.0830941490069776
"5333" 103 80 -0.044590574512299
"5334" 103 81 -0.0327806184596368
"5335" 103 82 0.0285001086158093
"5336" 103 83 0.0151039862719198
"5337" 103 84 -0.0610571891804796
"5338" 103 85 0.00639543993816495
"5339" 103 86 1.2907100799348
"5340" 103 87 -1.30125669589045
"5341" 103 88 0.040686496570238
"5342" 103 89 -0.0512245317137879
"5343" 103 90 0.00348954571057033
"5344" 103 91 -0.039311844985289
"5345" 103 92 -0.091395094717874
"5346" 103 93 -0.0182419317099838
"5347" 103 94 -0.00226539372839921
"5348" 103 95 0.0106056367483117
"5349" 103 96 -0.0186017984900277
"5350" 103 97 -0.118549739915499
"5351" 103 98 -0.358224975925385
"5352" 103 99 -0.0211790541241516
"5353" 103 100 -0.237218112921516
"5354" 103 101 -0.210074643910061
"5355" 103 102 -0.014016722528946
"5356" 103 103 3.03772437357407
"5357" 104 1 0.0887920545272164
"5358" 104 2 114023.672873083
"5359" 104 3 -38474.6373642091
"5360" 104 4 -1656.89048856887
"5361" 104 5 -11982.0047618511
"5362" 104 6 -17887.4669902571
"5363" 104 7 155191.446403653
"5364" 104 8 11444.5959345844
"5365" 104 9 -15033.0356005403
"5366" 104 10 15033.272393697
"5367" 104 11 -16844.9098406272
"5368" 104 12 16845.0770116013
"5369" 104 13 0.0596556013101784
"5370" 104 14 -1663.22260559174
"5371" 104 15 -4813.50607458833
"5372" 104 16 6476.89322488865
"5373" 104 17 106082.797071714
"5374" 104 18 0.394289690391632
"5375" 104 19 87713.2154229569
"5376" 104 20 99879.6169957696
"5377" 104 21 -205963.559521015
"5378" 104 22 0.622147026037885
"5379" 104 23 114022.328258563
"5380" 104 24 -0.0612304136786175
"5381" 104 25 0.117380635370221
"5382" 104 26 104557.68354779
"5383" 104 27 0.411898894509292
"5384" 104 28 3785.48739379886
"5385" 104 29 -108344.026184155
"5386" 104 30 0.253485765842198
"5387" 104 31 -2943.26392940073
"5388" 104 32 2943.40011625988
"5389" 104 33 -27468.7335094774
"5390" 104 34 24525.6769650081
"5391" 104 35 2943.1624421592
"5392" 104 36 -205965.33710187
"5393" 104 37 205964.039021514
"5394" 104 38 0.0745673131034174
"5395" 104 39 108344.366614453
"5396" 104 40 -60428.6139662051
"5397" 104 41 60428.8109297385
"5398" 104 42 -15033.4490545486
"5399" 104 43 -26474.3777626587
"5400" 104 44 125002.795183892
"5401" 104 45 -34763.6570082735
"5402" 104 46 -0.206056501048692
"5403" 104 47 -108344.889817624
"5404" 104 48 1239.94973910222
"5405" 104 49 -33237.407726923
"5406" 104 50 -16733.4760974534
"5407" 104 51 0.0575319055958135
"5408" 104 52 0.0791261454768447
"5409" 104 53 -0.245401195058479
"5410" 104 54 -26760.2641777237
"5411" 104 55 0.0984982790125335
"5412" 104 56 -0.953629446624998
"5413" 104 57 2522.51889819696
"5414" 104 58 -6121.72312503878
"5415" 104 59 -0.202024770109787
"5416" 104 60 -0.265844623269117
"5417" 104 61 29881.8791463618
"5418" 104 62 -15931.3285376147
"5419" 104 63 -10349.7683636629
"5420" 104 64 0.0765829314956627
"5421" 104 65 -0.00818188136275927
"5422" 104 66 26760.4147276802
"5423" 104 67 4813.49874003146
"5424" 104 68 -22227.4194698383
"5425" 104 69 4265.21812141542
"5426" 104 70 -1640.26527460061
"5427" 104 71 -0.0624977482688143
"5428" 104 72 4768.04213865916
"5429" 104 73 10349.5987281297
"5430" 104 74 -0.0157516529602203
"5431" 104 75 -0.0223066955878452
"5432" 104 76 -328.39922148803
"5433" 104 77 -9497.64748051673
"5434" 104 78 -8252.15977931305
"5435" 104 79 17861.705588034
"5436" 104 80 -111.72277308902
"5437" 104 81 11444.7440751576
"5438" 104 82 -11444.7565742326
"5439" 104 83 -8251.68299000649
"5440" 104 84 8251.98858058254
"5441" 104 85 -0.175131433367637
"5442" 104 86 15033.3663085264
"5443" 104 87 -15033.4339161525
"5444" 104 88 2943.05914850323
"5445" 104 89 -2943.18727984983
"5446" 104 90 0.475330634212084
"5447" 104 91 0.137760550402659
"5448" 104 92 0.158371090516763
"5449" 104 93 -0.162331792918188
"5450" 104 94 -0.395530871430955
"5451" 104 95 0.738834504221283
"5452" 104 96 0.155273254219697
"5453" 104 97 -33965.2485361338
"5454" 104 98 18029.1627667474
"5455" 104 99 -222372.168793132
"5456" 104 100 7716.7353706034
"5457" 104 101 8219.5589992535
"5458" 104 102 -0.158717039376717
"5459" 104 103 0.102886206955793
"5460" 104 104 428339.218854666
"5461" 105 1 0.0870441781592719
"5462" 105 2 -44489.8574170909
"5463" 105 3 -10145.137118878
"5464" 105 4 -10688.2888906233
"5465" 105 5 -21054.6167716795
"5466" 105 6 -25535.7729650528
"5467" 105 7 195711.136506915
"5468" 105 8 -15011.0729772515
"5469" 105 9 28408.550728415
"5470" 105 10 -28408.7281710946
"5471" 105 11 -48991.5024952582
"5472" 105 12 48991.1762101085
"5473" 105 13 0.0013895009153236
"5474" 105 14 11294.868774324
"5475" 105 15 17923.3030491196
"5476" 105 16 -29218.2189782294
"5477" 105 17 -55192.4895762967
"5478" 105 18 -0.132484832878696
"5479" 105 19 -149631.068572304
"5480" 105 20 -34854.1270917773
"5481" 105 21 90047.0247491053
"5482" 105 22 -0.14973296656197
"5483" 105 23 -44489.3513497234
"5484" 105 24 0.0520926014927998
"5485" 105 25 -0.00793197637617678
"5486" 105 26 -100635.892190297
"5487" 105 27 0.0899925082821078
"5488" 105 28 22458.564943862
"5489" 105 29 78176.7519573049
"5490" 105 30 0.248596533399
"5491" 105 31 -942.13570807212
"5492" 105 32 942.123426425773
"5493" 105 33 13682.4716293211
"5494" 105 34 -14624.5240365267
"5495" 105 35 942.030883212572
"5496" 105 36 90047.9240228374
"5497" 105 37 -90047.3051119669
"5498" 105 38 -0.0516479379621051
"5499" 105 39 -78176.7915245757
"5500" 105 40 -120371.955024318
"5501" 105 41 120372.118297746
"5502" 105 42 28409.391584103
"5503" 105 43 55167.9234429498
"5504" 105 44 -379170.305003419
"5505" 105 45 102460.82228609
"5506" 105 46 0.240158675690644
"5507" 105 47 78176.8232506149
"5508" 105 48 111989.696816018
"5509" 105 49 63068.4319864616
"5510" 105 50 18073.581403045
"5511" 105 51 -0.042480438507229
"5512" 105 52 -0.102448301596801
"5513" 105 53 1.53524157615024
"5514" 105 54 33849.3626663513
"5515" 105 55 0.0735433556512312
"5516" 105 56 0.410456973759673
"5517" 105 57 3754.85620667743
"5518" 105 58 -12987.2401375186
"5519" 105 59 0.140869511791325
"5520" 105 60 -0.113910327441949
"5521" 105 61 -3458.34971406928
"5522" 105 62 6347.71555639912
