factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
-0.1403998 0.01293446 -0.08304239 -0.1200113 0.1229785
0.09172639 -0.06181098 0.00689899 -0.4388705 0.08913974
0.03216709 -0.1937767 -0.1095308 -0.3799783 0.05714836
-0.04130872 -0.01262491 -0.1559198 -0.3457682 0.137298
0.009408184 -0.1023997 -0.1073341 -0.3800557 0.05995079
-0.116163 -0.1946787 -0.1421406 -0.3751295 -0.04116327
-0.1013226 -0.04473834 -0.03022801 -0.04861784 -0.07468261
-0.1766999 -0.1381052 0.03130698 -0.267167 0.008566934
-0.1839005 -0.1748182 -0.1951771 -0.3740939 0.1055236
0.1120226 0.07313695 -0.1604967 -0.4471021 0.1696644
0.01041484 -0.216613 -0.05466551 -0.5118468 0.209203
0.04563258 -0.115772 -0.1104919 -0.5530569 0.08748802
0.06268717 -0.1181701 -0.06897741 -0.1871926 0.147494
-0.07189038 -0.0257954 -0.1513383 -0.2468791 0.1962419
0.01955494 0.02778382 -0.2023747 -0.2897861 0.2599356
-0.1207074 -0.07310558 -0.1776734 -0.4326027 0.2240573
-0.02325073 -0.1421616 -0.1526539 -0.4490015 0.1919137
-0.04916444 0.1006461 -0.1030744 -0.5315961 0.1914124
-0.05385297 0.0461458 -0.1010418 -0.3494853 0.09911529
-0.04406522 -0.04231293 -0.04253632 -0.3038866 0.1044908
0.02250555 -0.1626482 -0.2234547 -0.309275 0.09411787
-0.07373451 -0.2078345 -0.1802132 -0.2703712 0.09195784
-0.009212776 -0.01615898 -0.1162909 -0.3945274 0.06744184
-0.02936918 -0.09799705 -0.1412991 -0.3386545 0.1161879
-0.1629465 0.008571803 -0.08417548 -0.2595629 0.08910311
-0.01139388 -0.02927757 -0.1652566 -0.4238585 0.1162694
-0.02743349 -0.1783255 -0.0925344 -0.4398817 0.1146144
0.03226253 -0.1033198 -0.1417424 -0.3313359 0.0176558
0.03122158 -0.1001537 -0.1414405 -0.2000476 0.09109643
-0.02015165 -0.007944937 -0.1484495 -0.3375616 0.08886021
-0.03468196 -0.05539575 -0.1050113 -0.3201225 0.06111478
0.06631602 0.03745746 -0.049822 -0.2421944 0.1268805
0.1323779 -0.07292278 -0.1098863 -0.365174 0.1650063
-0.01085481 -0.3121802 -0.06666504 -0.3946621 0.1428166
0.01488888 -0.1300662 -0.03501985 -0.2085329 0.1462785
0.1740704 -0.07932537 -0.1683914 -0.3455671 0.1275928
0.1311902 0.01107596 -0.1649433 -0.3645951 0.2052707
-0.08775162 -0.03678275 -0.1696365 -0.3579158 0.1945432
0.01374508 0.04927358 -0.1162823 -0.4787162 0.1934612
0.007483088 -0.1377831 -0.2717707 -0.3204619 0.1691398
-0.04141694 -0.1170656 -0.1263441 -0.3298674 0.09463144
0.06907151 -0.2175048 -0.02962556 -0.1901581 0.03178026
-0.08459473 -0.06186444 -0.1287621 -0.2729976 0.1213333
0.1475184 0.1771661 0.02439916 -0.2051177 0.1626477
0.03839566 -0.01695124 -0.109707 -0.4014272 0.1876312
0.05339681 0.06219821 -0.2331582 -0.3130279 0.1761345
0.06530854 -0.08219495 -0.0149204 -0.2943453 0.1083764
0.04465482 -0.1345991 -0.07219761 -0.309115 0.1224907
0.09036987 0.04068664 -0.04388164 -0.1583032 0.09792161
-0.07259762 -0.131797 0.08263475 -0.3006479 0.06611665
0.2017907 -0.05488717 0.003347193 -0.2842554 0.1400069
0.1154976 -0.0006586122 -0.2258656 -0.2381804 0.1664657
0.1148105 0.0108318 -0.1102758 -0.2309966 0.1895767
0.07843925 0.04102794 -0.08211059 -0.326612 0.1394525
-0.006959679 -0.01253965 -0.01815846 -0.2137487 0.09702183
-0.1201413 -0.2568985 -0.1815874 -0.3755829 0.09381585
-0.1093593 -0.2791671 -0.1195343 -0.2712111 0.1755701
-0.01047751 -0.1128697 -0.08007415 -0.3999719 0.1952599
0.2193632 -0.09816795 -0.1103348 -0.2252358 0.20826
