factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
0.0003847317 -0.07326576 -0.5331729 -0.3111223 0.3270233
0.04037548 0.01553484 -0.4386401 -0.3264439 0.2838138
-0.2120318 -0.2128438 -0.3351599 -0.3152586 0.236301
-0.04690625 -0.1893211 -0.3386247 -0.3091674 0.17949
0.08362633 -0.05130132 -0.2273345 -0.3399697 0.1039376
0.1280098 -0.04633445 -0.2456314 -0.2092532 0.1740907
0.0880199 -0.097901 -0.2319372 -0.208119 0.1549298
7.842825e-05 0.001260828 -0.2077354 -0.191496 0.1628346
-0.08359462 -0.2111778 -0.2844199 -0.1536438 0.1903542
0.09744048 -0.01398777 -0.2864725 -0.2075018 0.1774866
0.03945281 0.02481617 -0.3490345 -0.2793541 0.2036509
-0.07230707 -0.002667344 -0.2170982 -0.2365431 0.1639959
0.01050659 -0.07773426 -0.08865149 -0.1306114 0.1620465
-0.1008383 -0.2704877 -0.2292506 -0.3035685 0.1762767
0.08217918 0.1042008 -0.06988927 -0.4382843 0.09472873
0.1303148 0.0678655 -0.1526568 -0.2789483 0.052869
0.3135163 0.1705207 -0.1325507 -0.157993 0.08500893
0.269644 0.1419246 -0.09421737 -0.08448914 0.10769
0.1494933 0.1169984 -0.006772412 0.05705075 0.08136987
0.1532205 0.117531 0.1189748 0.03607821 0.06106133
0.3457807 0.2752231 0.02044491 -0.1557836 0.04460807
0.5435984 0.3441257 0.008108279 -0.04967093 0.009206729
0.379826 0.4473007 0.07167794 -0.2189331 0.0408281
0.213166 0.2154424 0.09343739 -0.2916537 0.0050742
0.2640682 0.225563 0.112614 -0.3332934 0.0229501
0.1532365 0.1655002 0.1125589 -0.2628311 -0.002994485
0.05030026 -0.004986611 -0.2111622 -0.160096 0.02682644
-0.007942829 0.01407664 -0.08474729 -0.1099472 0.09936689
0.1944385 0.1332652 -0.002316553 -0.2112217 0.10726
0.2067287 0.07828623 0.02277952 -0.4619864 0.08207821
0.4470879 0.355711 -0.02509918 -0.2810852 0.1717862
0.4260725 0.3725692 0.116029 -0.1976096 0.06487984
0.4998492 0.5548531 0.1650861 -0.0778261 0.09461313
0.3353809 0.3512986 -0.1167762 -0.08081383 0.1048721
0.2078876 0.1753046 -0.04994316 -0.1740262 0.08627959
0.2976649 0.3762648 -0.06784094 -0.1058887 0.05837039
0.1372241 -0.02237429 0.05979938 -0.1503434 0.07507831
0.1207254 0.03303229 0.001849759 0.05121792 0.08950339
0.10442 0.1530511 -0.160787 -0.1932496 0.1040606
-0.07808002 0.04753814 -0.1056786 -0.4321507 0.05699891
-0.1534274 -0.1830749 -0.2193685 -0.2235476 0.09683489
-0.05508992 -0.1816476 -0.08676781 -0.193686 0.09851736
0.1347703 0.1016144 -0.1615202 -0.2040394 0.05491512
0.1784305 0.1210191 0.05029246 -0.09043619 0.0590675
0.004905995 0.006545123 -0.06400022 -0.1697625 0.002092239
0.03974896 -0.1325873 -0.06141514 -0.05985975 0.02701614
-0.03016702 -0.02378015 0.01286892 -0.3369811 0.0223805
0.06871993 0.1393391 -0.06995066 -0.2862894 0.1559324
0.0438783 0.02966051 -0.1373074 -0.2354863 0.1908622
0.1481158 -0.01869525 -0.210571 -0.2496964 0.2259914
-0.08085185 -0.1373583 -0.01871748 -0.2214034 0.1257168
